wave297	wave298
2784.5	0.261232
2785	0.261171
2785.5	0.261171
2786	0.26108
2786.5	0.26108
2787	0.261354
2787.5	0.261507
2788	0.261568
2788.5	0.261568
2789	0.261721
2789.5	0.261721
2790	0.26169
2790.5	0.261599
2791	0.261232
2791.5	0.261171
2792	0.261202
2792.5	0.261385
2793	0.261599
2793.5	0.261629
2794	0.261324
2794.5	0.260866
2795	0.260866
2795.5	0.260988
2796	0.261049
2796.5	0.260958
2797	0.260714
2797.5	0.2605
2798	0.260714
2798.5	0.260653
2799	0.260622
2799.5	0.260439
2800	0.260286
2800.5	0.260286
2801	0.260286
2801.5	0.25992
2802	0.259554
2802.5	0.259584
2803	0.259127
2803.5	0.25873
2804	0.258547
2804.5	0.258333
2805	0.257936
2805.5	0.257174
2806	0.256533
2806.5	0.255953
2807	0.25522
2807.5	0.254274
2808	0.253939
2808.5	0.253664
2809	0.25342
2809.5	0.253237
2810	0.253206
2810.5	0.253359
2811	0.253298
2811.5	0.25342
2812	0.253633
2812.5	0.253939
2813	0.254274
2813.5	0.254702
2814	0.255434
2814.5	0.256258
2815	0.256655
2815.5	0.257418
2816	0.258425
2816.5	0.25873
2817	0.25873
2817.5	0.258974
2818	0.25934
2818.5	0.259645
2819	0.259615
2819.5	0.259523
2820	0.260012
2820.5	0.26053
2821	0.260714
2821.5	0.260836
2822	0.261019
2822.5	0.261171
2823	0.261141
2823.5	0.261019
2824	0.261263
2824.5	0.261477
2825	0.261385
2825.5	0.261171
2826	0.26111
2826.5	0.26111
2827	0.261141
2827.5	0.261507
2828	0.261415
2828.5	0.261263
2829	0.261354
2829.5	0.261263
2830	0.261171
2830.5	0.261202
2831	0.261232
2831.5	0.261141
2832	0.261171
2832.5	0.261171
2833	0.260866
2833.5	0.260714
2834	0.260622
2834.5	0.260683
2835	0.260653
2835.5	0.260622
2836	0.2605
2836.5	0.2605
2837	0.260592
2837.5	0.260134
2838	0.259615
2838.5	0.259432
2839	0.259188
2839.5	0.259157
2840	0.259249
2840.5	0.259035
2841	0.25812
2841.5	0.257296
2842	0.256563
2842.5	0.255678
2843	0.254854
2843.5	0.254549
2844	0.254305
2844.5	0.254152
2845	0.254183
2845.5	0.253878
2846	0.253664
2846.5	0.253664
2847	0.253756
2847.5	0.254305
2848	0.254793
2848.5	0.25519
2849	0.255922
2849.5	0.256655
2850	0.257113
2850.5	0.257296
2851	0.257753
2851.5	0.258303
2852	0.258883
2852.5	0.259432
2853	0.260012
2853.5	0.260469
2854	0.260592
2854.5	0.26053
2855	0.260622
2855.5	0.260805
2856	0.260958
2856.5	0.260897
2857	0.260897
2857.5	0.261019
2858	0.26108
2858.5	0.261202
2859	0.26111
2859.5	0.260866
2860	0.260714
2860.5	0.260469
2861	0.260592
2861.5	0.261141
2862	0.261263
2862.5	0.260958
2863	0.260408
2863.5	0.260042
2864	0.259829
2864.5	0.259432
2865	0.259096
2865.5	0.258821
2866	0.258791
2866.5	0.258852
2867	0.258791
2867.5	0.258974
2868	0.259066
2868.5	0.259218
2869	0.259523
2869.5	0.260042
2870	0.260256
2870.5	0.260134
2871	0.260195
2871.5	0.260225
2872	0.260408
2872.5	0.260653
2873	0.261019
2873.5	0.261324
2874	0.261415
2874.5	0.261232
2875	0.261446
2875.5	0.261843
2876	0.261782
2876.5	0.261812
2877	0.261904
2877.5	0.262087
2878	0.262117
2878.5	0.262209
2879	0.262484
2879.5	0.262423
2880	0.261934
2880.5	0.261904
2881	0.26169
2881.5	0.261446
2882	0.261446
2882.5	0.261477
2883	0.261446
2883.5	0.261141
2884	0.260866
2884.5	0.26053
2885	0.260317
2885.5	0.25989
2886	0.259645
2886.5	0.260042
2887	0.259951
2887.5	0.259584
2888	0.259462
2888.5	0.259249
2889	0.259218
2889.5	0.259462
2890	0.25992
2890.5	0.260103
2891	0.260317
2891.5	0.260469
2892	0.26053
2892.5	0.260775
2893	0.261049
2893.5	0.261171
2894	0.261385
2894.5	0.261446
2895	0.261385
2895.5	0.261232
2896	0.261415
2896.5	0.261415
2897	0.261202
2897.5	0.261202
2898	0.261171
2898.5	0.261019
2899	0.260958
2899.5	0.260988
2900	0.260988
2900.5	0.260836
2901	0.260408
2901.5	0.259981
2902	0.259981
2902.5	0.259798
2903	0.259096
2903.5	0.258394
2904	0.257875
2904.5	0.256929
2905	0.256044
2905.5	0.255342
2906	0.254915
2906.5	0.254671
2907	0.254671
2907.5	0.254457
2908	0.254335
2908.5	0.25458
2909	0.254793
2909.5	0.254854
2910	0.255037
2910.5	0.255495
2911	0.256166
2911.5	0.256624
2912	0.257204
2912.5	0.257784
2913	0.258272
2913.5	0.258547
2914	0.259005
2914.5	0.259859
2915	0.260317
2915.5	0.2605
2916	0.260775
2916.5	0.260805
2917	0.260897
2917.5	0.260988
2918	0.261171
2918.5	0.26169
2919	0.262056
2919.5	0.262148
2920	0.262087
2920.5	0.261812
2921	0.261721
2921.5	0.261934
2922	0.262362
2922.5	0.262667
2923	0.262636
2923.5	0.262514
2924	0.262484
2924.5	0.262606
2925	0.262636
2925.5	0.262636
2926	0.262453
2926.5	0.262362
2927	0.262331
2927.5	0.262056
2928	0.262026
2928.5	0.262026
2929	0.262087
2929.5	0.261934
2930	0.26166
2930.5	0.261293
2931	0.261232
2931.5	0.261202
2932	0.260805
2932.5	0.2605
2933	0.260439
2933.5	0.260347
2934	0.259981
2934.5	0.259584
2935	0.259249
2935.5	0.258608
2936	0.25754
2936.5	0.256838
2937	0.256472
2937.5	0.256075
2938	0.255434
2938.5	0.25522
2939	0.254885
2939.5	0.254824
2940	0.254915
2940.5	0.254824
2941	0.255037
2941.5	0.25519
2942	0.255404
2942.5	0.256105
2943	0.256838
2943.5	0.25754
2944	0.258211
2944.5	0.258547
2945	0.25876
2945.5	0.259279
2946	0.260012
2946.5	0.2605
2947	0.260897
2947.5	0.261171
2948	0.261385
2948.5	0.261385
2949	0.261721
2949.5	0.261934
2950	0.261843
2950.5	0.261751
2951	0.261782
2951.5	0.261812
2952	0.261721
2952.5	0.261812
2953	0.261782
2953.5	0.261904
2954	0.262178
2954.5	0.262239
2955	0.262087
2955.5	0.262056
2956	0.261995
2956.5	0.262026
2957	0.262178
2957.5	0.262239
2958	0.262178
2958.5	0.262514
2959	0.26288
2959.5	0.26285
2960	0.262484
2960.5	0.262362
2961	0.262484
2961.5	0.262514
2962	0.262331
2962.5	0.262209
2963	0.26227
2963.5	0.262331
2964	0.26227
2964.5	0.262423
2965	0.262514
2965.5	0.262423
2966	0.262239
2966.5	0.261995
2967	0.262117
2967.5	0.262514
2968	0.262423
2968.5	0.262087
2969	0.262117
2969.5	0.262026
2970	0.261812
2970.5	0.261599
2971	0.261385
2971.5	0.261354
2972	0.261263
2972.5	0.26111
2973	0.260958
2973.5	0.260744
2974	0.260714
2974.5	0.260653
2975	0.260408
2975.5	0.260347
2976	0.260134
2976.5	0.260134
2977	0.25992
2977.5	0.259859
2978	0.260012
2978.5	0.260195
2979	0.2605
2979.5	0.260653
2980	0.260744
2980.5	0.260805
2981	0.261141
2981.5	0.261354
2982	0.261507
2982.5	0.261751
2983	0.261873
2983.5	0.262087
2984	0.262148
2984.5	0.262148
2985	0.26227
2985.5	0.2623
2986	0.262575
2986.5	0.262941
2987	0.263002
2987.5	0.263002
2988	0.262697
2988.5	0.262606
2989	0.262636
2989.5	0.262453
2990	0.262453
2990.5	0.262514
2991	0.263002
2991.5	0.263155
2992	0.263002
2992.5	0.263033
2993	0.26285
2993.5	0.262819
2994	0.262819
2994.5	0.263063
2995	0.263338
2995.5	0.263582
2996	0.263491
2996.5	0.262972
2997	0.262972
2997.5	0.263124
2998	0.263094
2998.5	0.263155
2999	0.262972
2999.5	0.262667
3000	0.262606
3000.5	0.262667
3001	0.262819
3001.5	0.26288
3002	0.262606
3002.5	0.262514
3003	0.262545
3003.5	0.262667
3004	0.262697
3004.5	0.262514
3005	0.262453
3005.5	0.2623
3006	0.262178
3006.5	0.262362
3007	0.262484
3007.5	0.262484
3008	0.262362
3008.5	0.262362
3009	0.262423
3009.5	0.262484
3010	0.262514
3010.5	0.262362
3011	0.262331
3011.5	0.2623
3012	0.262239
3012.5	0.262209
3013	0.262362
3013.5	0.2623
3014	0.261965
3014.5	0.261995
3015	0.262026
3015.5	0.262148
3016	0.262331
3016.5	0.2623
3017	0.262239
3017.5	0.261934
3018	0.262117
3018.5	0.262331
3019	0.262453
3019.5	0.262636
3020	0.262545
