wave288	wave289
2720.5	0.263521
2721	0.263918
2721.5	0.264345
2722	0.264681
2722.5	0.264467
2723	0.264101
2723.5	0.264376
2724	0.264742
2724.5	0.264711
2725	0.26462
2725.5	0.264498
2726	0.264589
2726.5	0.264742
2727	0.264833
2727.5	0.264833
2728	0.26462
2728.5	0.264528
2729	0.264681
2729.5	0.264772
2730	0.265047
2730.5	0.265169
2731	0.264925
2731.5	0.264772
2732	0.26462
2732.5	0.264498
2733	0.264193
2733.5	0.26465
2734	0.265078
2734.5	0.264894
2735	0.264925
2735.5	0.264772
2736	0.264803
2736.5	0.264894
2737	0.264956
2737.5	0.265047
2738	0.265322
2738.5	0.265474
2739	0.265413
2739.5	0.265383
2740	0.2652
2740.5	0.265047
2741	0.264864
2741.5	0.265047
2742	0.265291
2742.5	0.265566
2743	0.265688
2743.5	0.265413
2744	0.265139
2744.5	0.265139
2745	0.265474
2745.5	0.265444
2746	0.265505
2746.5	0.265566
2747	0.265505
2747.5	0.265413
2748	0.265474
2748.5	0.265383
2749	0.265444
2749.5	0.2652
2750	0.264925
2750.5	0.264956
2751	0.2652
2751.5	0.265291
2752	0.2652
2752.5	0.264956
2753	0.264681
2753.5	0.26462
2754	0.264894
2754.5	0.264986
2755	0.265017
2755.5	0.264803
2756	0.264864
2756.5	0.264986
2757	0.264772
2757.5	0.264894
2758	0.265017
2758.5	0.264681
2759	0.264528
2759.5	0.264498
2760	0.264589
2760.5	0.264864
2761	0.264894
2761.5	0.264925
2762	0.26465
2762.5	0.264162
2763	0.263796
2763.5	0.263765
2764	0.263704
2764.5	0.26343
2765	0.26346
2765.5	0.263704
2766	0.263674
2766.5	0.263155
2767	0.263216
2767.5	0.263521
2768	0.263582
2768.5	0.263826
2769	0.264162
2769.5	0.264467
2770	0.264467
2770.5	0.264254
2771	0.264406
2771.5	0.264376
2772	0.264406
2772.5	0.264254
2773	0.264498
2773.5	0.265078
2774	0.265352
2774.5	0.265169
2775	0.265047
2775.5	0.265169
2776	0.265169
2776.5	0.26523
2777	0.265322
2777.5	0.265322
2778	0.265322
2778.5	0.265291
2779	0.265383
2779.5	0.265505
2780	0.265535
2780.5	0.265474
2781	0.265688
2781.5	0.265749
2782	0.265718
2782.5	0.265566
2783	0.265444
2783.5	0.2652
2784	0.26523
2784.5	0.265352
2785	0.265505
2785.5	0.265291
2786	0.265474
2786.5	0.265474
2787	0.265596
2787.5	0.265566
2788	0.265413
2788.5	0.265718
2789	0.265749
2789.5	0.265505
2790	0.265413
2790.5	0.265474
2791	0.265322
2791.5	0.265261
2792	0.265169
2792.5	0.265108
2793	0.264864
2793.5	0.264742
2794	0.265047
2794.5	0.265352
2795	0.265322
2795.5	0.265322
2796	0.265291
2796.5	0.265474
2797	0.265688
2797.5	0.265718
2798	0.265749
2798.5	0.266115
2799	0.265841
2799.5	0.265566
2800	0.265169
2800.5	0.264956
2801	0.265474
2801.5	0.265291
2802	0.264345
2802.5	0.264101
2803	0.263887
2803.5	0.263704
2804	0.263613
2804.5	0.263338
2805	0.26285
2805.5	0.262575
2806	0.262026
2806.5	0.261507
2807	0.26108
2807.5	0.260317
2808	0.259798
2808.5	0.259249
2809	0.258791
2809.5	0.258455
2810	0.25812
2810.5	0.25812
2811	0.258272
2811.5	0.25873
2812	0.258638
2812.5	0.258791
2813	0.259279
2813.5	0.260103
2814	0.26108
2814.5	0.261782
2815	0.262423
2815.5	0.26288
2816	0.263552
2816.5	0.264223
2817	0.264467
2817.5	0.264498
2818	0.264528
2818.5	0.264437
2819	0.26462
2819.5	0.265108
2820	0.265322
2820.5	0.265596
2821	0.265871
2821.5	0.265657
2822	0.265322
2822.5	0.265352
2823	0.265474
2823.5	0.265718
