wave321	wave322
2720.5	0.273134
2721	0.272982
2721.5	0.272829
2722	0.272738
2722.5	0.272585
2723	0.272707
2723.5	0.272799
2724	0.272707
2724.5	0.272799
2725	0.272921
2725.5	0.272829
2726	0.272554
2726.5	0.272707
2727	0.272921
2727.5	0.272768
2728	0.272432
2728.5	0.272493
2729	0.272615
2729.5	0.272768
2730	0.272554
2730.5	0.27228
2731	0.272371
2731.5	0.272493
2732	0.272921
2732.5	0.273195
2733	0.272799
2733.5	0.272707
2734	0.27289
2734.5	0.273104
2735	0.272921
2735.5	0.272676
2736	0.272707
2736.5	0.272585
2737	0.272524
2737.5	0.272585
2738	0.272768
2738.5	0.272768
2739	0.272249
2739.5	0.272219
2740	0.272646
2740.5	0.272829
2741	0.272768
2741.5	0.272646
2742	0.272646
2742.5	0.272341
2743	0.272432
2743.5	0.272646
2744	0.272799
2744.5	0.272707
2745	0.272463
2745.5	0.272432
2746	0.27231
2746.5	0.27228
2747	0.272432
2747.5	0.272615
2748	0.272432
2748.5	0.272493
2749	0.272432
2749.5	0.272402
2750	0.272585
2750.5	0.272402
2751	0.272341
2751.5	0.272097
2752	0.271791
2752.5	0.272341
2753	0.272829
2753.5	0.27289
2754	0.27286
2754.5	0.27289
2755	0.272829
2755.5	0.27289
2756	0.272768
2756.5	0.272615
2757	0.272707
2757.5	0.272799
2758	0.272707
2758.5	0.272554
2759	0.272554
2759.5	0.272371
2760	0.272005
2760.5	0.271944
2761	0.271669
2761.5	0.271517
2762	0.271273
2762.5	0.271181
2763	0.271059
2763.5	0.270754
2764	0.270357
2764.5	0.270296
2765	0.270479
2765.5	0.270754
2766	0.270449
2766.5	0.270082
2767	0.270082
2767.5	0.270235
2768	0.270357
2768.5	0.27054
2769	0.270845
2769.5	0.271029
2770	0.271212
2770.5	0.271395
2771	0.271517
2771.5	0.271486
2772	0.271212
2772.5	0.271517
2773	0.271791
2773.5	0.271852
2774	0.27173
2774.5	0.271852
2775	0.27228
2775.5	0.272463
2776	0.272402
2776.5	0.272402
2777	0.272341
2777.5	0.272036
2778	0.271852
2778.5	0.27173
2779	0.271547
2779.5	0.271517
2780	0.271822
2780.5	0.272005
2781	0.271822
2781.5	0.271852
2782	0.272158
2782.5	0.27228
2783	0.272371
2783.5	0.272066
2784	0.271761
2784.5	0.271852
2785	0.271852
2785.5	0.271669
2786	0.2717
2786.5	0.271456
2787	0.27109
2787.5	0.271334
2788	0.270784
2788.5	0.270815
2789	0.271486
2789.5	0.272158
2790	0.272249
2790.5	0.272219
2791	0.271975
2791.5	0.271791
2792	0.271822
2792.5	0.271669
2793	0.271578
2793.5	0.271395
2794	0.271334
2794.5	0.271212
2795	0.271303
2795.5	0.271547
2796	0.271608
2796.5	0.271639
2797	0.271486
2797.5	0.271303
2798	0.271151
2798.5	0.27112
2799	0.270845
2799.5	0.270601
2800	0.27051
2800.5	0.270693
2801	0.270723
2801.5	0.270632
2802	0.270571
2802.5	0.270327
2803	0.270082
2803.5	0.269472
2804	0.268862
2804.5	0.268831
2805	0.268801
2805.5	0.268435
2806	0.267855
2806.5	0.267031
2807	0.26639
2807.5	0.265963
2808	0.265749
2808.5	0.26523
2809	0.264681
2809.5	0.264406
2810	0.264009
2810.5	0.263918
2811	0.263857
2811.5	0.263887
2812	0.264315
2812.5	0.26465
2813	0.264925
2813.5	0.265627
2814	0.266268
2814.5	0.266878
2815	0.267366
2815.5	0.267855
2816	0.268618
2816.5	0.26935
2817	0.269838
2817.5	0.270082
2818	0.270357
2818.5	0.270815
2819	0.270754
2819.5	0.270845
2820	0.271029
2820.5	0.271181
2821	0.271181
2821.5	0.271456
2822	0.2717
2822.5	0.271486
2823	0.271273
2823.5	0.271364
2824	0.27112
2824.5	0.271364
2825	0.271852
2825.5	0.272005
2826	0.271914
2826.5	0.272158
2827	0.272219
2827.5	0.271914
2828	0.271791
2828.5	0.271914
2829	0.271852
2829.5	0.27173
2830	0.271669
2830.5	0.271517
2831	0.271639
2831.5	0.271486
2832	0.271578
2832.5	0.271761
2833	0.271761
2833.5	0.271852
2834	0.271761
2834.5	0.271456
2835	0.271212
2835.5	0.270937
2836	0.270784
2836.5	0.270662
2837	0.27054
2837.5	0.27054
2838	0.270296
2838.5	0.269655
2839	0.269258
2839.5	0.269075
2840	0.268801
2840.5	0.268373
2841	0.268129
2841.5	0.267672
2842	0.266878
2842.5	0.266207
2843	0.265596
2843.5	0.264772
2844	0.26404
2844.5	0.263796
2845	0.263155
2845.5	0.263247
2846	0.263491
2846.5	0.263887
2847	0.263979
2847.5	0.263826
2848	0.264132
2848.5	0.265017
2849	0.265688
2849.5	0.266207
2850	0.266512
2850.5	0.267092
2851	0.267733
2851.5	0.268373
2852	0.269136
2852.5	0.269747
2853	0.270388
2853.5	0.270601
2854	0.270632
2854.5	0.270449
2855	0.270327
2855.5	0.270449
2856	0.270723
2856.5	0.271029
2857	0.271181
2857.5	0.270937
2858	0.270571
2858.5	0.270632
2859	0.270754
2859.5	0.27051
2860	0.270235
2860.5	0.270205
2861	0.270235
2861.5	0.270327
2862	0.270174
2862.5	0.270052
2863	0.270052
2863.5	0.269503
2864	0.269014
2864.5	0.26874
2865	0.268526
2865.5	0.268373
2866	0.26816
2866.5	0.268557
2867	0.268862
2867.5	0.268679
2868	0.268465
2868.5	0.268496
2869	0.268587
2869.5	0.269106
2870	0.269197
2870.5	0.269503
2871	0.269899
2871.5	0.270205
2872	0.27051
2872.5	0.270906
2873	0.270998
2873.5	0.270967
2874	0.270815
2874.5	0.270723
2875	0.270632
2875.5	0.270998
2876	0.271547
2876.5	0.271669
2877	0.271791
2877.5	0.271975
2878	0.271822
2878.5	0.272066
2879	0.271975
2879.5	0.271975
2880	0.271975
2880.5	0.271669
2881	0.270998
2881.5	0.270815
2882	0.270876
2882.5	0.27109
2883	0.270967
2883.5	0.270754
2884	0.270601
2884.5	0.270174
2885	0.269838
2885.5	0.269686
2886	0.26932
2886.5	0.26935
2887	0.269228
2887.5	0.268984
2888	0.268923
2888.5	0.269014
2889	0.269197
2889.5	0.26935
2890	0.269442
2890.5	0.269808
2891	0.270082
2891.5	0.270266
2892	0.270144
2892.5	0.270205
2893	0.270388
2893.5	0.270662
2894	0.270479
2894.5	0.270571
2895	0.270723
2895.5	0.270693
2896	0.270754
2896.5	0.270906
2897	0.27109
2897.5	0.271029
2898	0.270906
2898.5	0.270662
2899	0.270418
2899.5	0.270082
2900	0.26993
2900.5	0.269686
2901	0.269777
2901.5	0.269503
2902	0.269014
2902.5	0.268221
2903	0.26758
2903.5	0.266939
2904	0.266573
2904.5	0.265902
2905	0.265108
2905.5	0.264101
2906	0.26346
2906.5	0.263124
2907	0.262972
2907.5	0.26285
2908	0.262789
2908.5	0.262545
2909	0.263124
2909.5	0.263704
2910	0.264071
2910.5	0.264284
2911	0.264315
2911.5	0.265017
2912	0.266146
2912.5	0.266756
2913	0.267488
2913.5	0.268038
2914	0.268221
2914.5	0.268587
2915	0.269106
2915.5	0.269655
2916	0.269838
2916.5	0.269716
2917	0.26993
2917.5	0.270479
2918	0.27054
2918.5	0.270601
2919	0.270632
2919.5	0.270662
2920	0.270815
2920.5	0.270937
2921	0.270906
2921.5	0.271151
2922	0.271212
2922.5	0.271029
2923	0.271181
2923.5	0.271242
2924	0.271303
2924.5	0.271334
2925	0.27112
2925.5	0.271029
2926	0.271212
2926.5	0.271242
2927	0.271212
2927.5	0.271273
2928	0.271181
2928.5	0.270937
2929	0.270815
2929.5	0.270601
2930	0.270693
2930.5	0.270662
2931	0.270662
2931.5	0.270754
2932	0.270662
2932.5	0.270571
2933	0.270266
2933.5	0.269899
2934	0.269747
2934.5	0.269533
2935	0.269014
2935.5	0.268312
2936	0.26755
2936.5	0.266726
2937	0.266268
2937.5	0.265932
2938	0.265657
2938.5	0.265444
2939	0.265413
2939.5	0.265596
2940	0.265596
2940.5	0.265657
2941	0.265749
2941.5	0.266085
2942	0.266603
2942.5	0.267214
2943	0.268099
2943.5	0.268892
2944	0.26932
2944.5	0.269686
2945	0.270357
2945.5	0.270967
2946	0.271303
2946.5	0.27173
2947	0.272158
2947.5	0.272158
2948	0.272371
2948.5	0.272402
2949	0.272554
2949.5	0.272432
2950	0.272524
2950.5	0.272768
2951	0.273073
2951.5	0.27289
2952	0.273134
2952.5	0.273195
2953	0.273378
2953.5	0.273531
2954	0.273317
2954.5	0.273256
2955	0.273104
2955.5	0.272921
2956	0.272768
2956.5	0.272799
2957	0.273287
2957.5	0.273226
2958	0.273043
2958.5	0.273073
2959	0.272982
2959.5	0.272829
2960	0.272799
2960.5	0.272676
2961	0.272951
2961.5	0.273226
2962	0.272982
2962.5	0.272707
2963	0.272738
2963.5	0.272829
2964	0.272799
