wave309	wave310
2720.5	0.229646
2721	0.229829
2721.5	0.229981
2722	0.230165
2722.5	0.230226
2723	0.230378
2723.5	0.230439
2724	0.230348
2724.5	0.2305
2725	0.230226
2725.5	0.230592
2726	0.230683
2726.5	0.230409
2727	0.230561
2727.5	0.230805
2728	0.230989
2728.5	0.231019
2729	0.231141
2729.5	0.231111
2730	0.231294
2730.5	0.231385
2731	0.231111
2731.5	0.230897
2732	0.230653
2732.5	0.230592
2733	0.230622
2733.5	0.230775
2734	0.23105
2734.5	0.231233
2735	0.230866
2735.5	0.230805
2736	0.230897
2736.5	0.23108
2737	0.231263
2737.5	0.231233
2738	0.23105
2738.5	0.23105
2739	0.231202
2739.5	0.231141
2740	0.231019
2740.5	0.231019
2741	0.231172
2741.5	0.230958
2742	0.230958
2742.5	0.230897
2743	0.231019
2743.5	0.231263
2744	0.231233
2744.5	0.231324
2745	0.231385
2745.5	0.231446
2746	0.231507
2746.5	0.231782
2747	0.231812
2747.5	0.231721
2748	0.231599
2748.5	0.231568
2749	0.23166
2749.5	0.231568
2750	0.231477
2750.5	0.231416
2751	0.231477
2751.5	0.231721
2752	0.231568
2752.5	0.231538
2753	0.231507
2753.5	0.231416
2754	0.231355
2754.5	0.23105
2755	0.231141
2755.5	0.231385
2756	0.231263
2756.5	0.230989
2757	0.231141
2757.5	0.231324
2758	0.23166
2758.5	0.231996
2759	0.231904
2759.5	0.231568
2760	0.231385
2760.5	0.231446
2761	0.231294
2761.5	0.231477
2762	0.231507
2762.5	0.231233
2763	0.230805
2763.5	0.230683
2764	0.230683
2764.5	0.230744
2765	0.230622
2765.5	0.230622
2766	0.230592
2766.5	0.230531
2767	0.23047
2767.5	0.230531
2768	0.231019
2768.5	0.231355
2769	0.231599
2769.5	0.231721
2770	0.231751
2770.5	0.231538
2771	0.231446
2771.5	0.231751
2772	0.231568
2772.5	0.231507
2773	0.231538
2773.5	0.231629
2774	0.231782
2774.5	0.232148
2775	0.23227
2775.5	0.232118
2776	0.231965
2776.5	0.231874
2777	0.231782
2777.5	0.23166
2778	0.231538
2778.5	0.231568
2779	0.231385
2779.5	0.231355
2780	0.231599
2780.5	0.231721
2781	0.231385
2781.5	0.231416
2782	0.231812
2782.5	0.231965
2783	0.231904
2783.5	0.231965
2784	0.231874
2784.5	0.231904
2785	0.231874
2785.5	0.231812
2786	0.231629
2786.5	0.231751
2787	0.231812
2787.5	0.231751
2788	0.232026
2788.5	0.232026
2789	0.232179
2789.5	0.232362
2790	0.232484
2790.5	0.232362
2791	0.232087
2791.5	0.232087
2792	0.232057
2792.5	0.231935
2793	0.232118
2793.5	0.232362
2794	0.232362
2794.5	0.23224
2795	0.232118
2795.5	0.232087
2796	0.231935
2796.5	0.231782
2797	0.231568
2797.5	0.231507
2798	0.23166
2798.5	0.231751
2799	0.232087
2799.5	0.231996
2800	0.231935
2800.5	0.231599
2801	0.23166
2801.5	0.231599
2802	0.231538
2802.5	0.23166
2803	0.231446
2803.5	0.231416
2804	0.231172
2804.5	0.231324
2805	0.231507
2805.5	0.231477
2806	0.231294
2806.5	0.231141
2807	0.230775
2807.5	0.230134
2808	0.229341
2808.5	0.228547
2809	0.228608
2809.5	0.22873
2810	0.228608
2810.5	0.228486
2811	0.228791
2811.5	0.229157
2812	0.229157
2812.5	0.228974
2813	0.229218
2813.5	0.229981
2814	0.230531
2814.5	0.230836
2815	0.230866
2815.5	0.230744
2816	0.230866
2816.5	0.231172
2817	0.231172
2817.5	0.231263
2818	0.231507
2818.5	0.231446
2819	0.231233
2819.5	0.231233
2820	0.231141
2820.5	0.231263
2821	0.231385
2821.5	0.231324
2822	0.231233
2822.5	0.231385
