wave357	wave358
2793	0.249574
2793.5	0.249604
2794	0.249543
2794.5	0.24933
2795	0.249421
2795.5	0.24933
2796	0.249269
2796.5	0.249116
2797	0.249085
2797.5	0.249391
2798	0.249513
2798.5	0.249513
2799	0.249543
2799.5	0.24936
2800	0.249238
2800.5	0.248902
2801	0.248628
2801.5	0.248872
2802	0.24878
2802.5	0.248139
2803	0.247926
2803.5	0.247621
2804	0.247163
2804.5	0.246827
2805	0.246705
2805.5	0.246583
2806	0.246186
2806.5	0.245515
2807	0.244874
2807.5	0.244233
2808	0.243653
2808.5	0.243257
2809	0.242707
2809.5	0.242677
2810	0.242829
2810.5	0.242799
2811	0.242372
2811.5	0.242188
2812	0.242311
2812.5	0.242616
2813	0.243043
2813.5	0.243531
2814	0.244172
2814.5	0.244721
2815	0.245362
2815.5	0.246064
2816	0.246339
2816.5	0.246949
2817	0.247285
2817.5	0.247651
2818	0.247926
2818.5	0.248261
2819	0.248506
2819.5	0.24875
2820	0.248933
2820.5	0.248963
2821	0.249024
2821.5	0.249452
2822	0.249696
2822.5	0.249543
2823	0.249452
2823.5	0.249299
2824	0.249452
2824.5	0.249391
2825	0.249299
2825.5	0.249421
2826	0.249604
2826.5	0.249757
2827	0.249848
2827.5	0.249818
2828	0.249391
2828.5	0.249238
2829	0.249604
2829.5	0.249787
2830	0.249482
2830.5	0.249055
2831	0.248994
2831.5	0.249116
2832	0.249055
2832.5	0.248963
2833	0.249024
2833.5	0.248933
2834	0.248933
2834.5	0.248872
2835	0.248811
2835.5	0.24875
2836	0.248445
2836.5	0.248231
2837	0.248261
2837.5	0.24817
2838	0.247621
2838.5	0.247041
2839	0.246736
2839.5	0.246888
2840	0.246949
2840.5	0.246278
2841	0.245454
2841.5	0.244721
2842	0.244325
2842.5	0.243653
2843	0.242951
2843.5	0.242372
2844	0.241853
2844.5	0.241548
2845	0.241426
2845.5	0.241395
2846	0.241212
2846.5	0.241029
2847	0.241151
2847.5	0.241456
2848	0.241975
2848.5	0.242524
2849	0.243287
2849.5	0.243867
2850	0.244355
2850.5	0.244813
2851	0.245332
2851.5	0.246003
2852	0.246461
2852.5	0.246797
2853	0.246888
2853.5	0.247163
2854	0.247376
2854.5	0.247529
2855	0.247499
2855.5	0.247529
2856	0.247987
2856.5	0.248261
2857	0.248322
2857.5	0.248445
2858	0.248353
2858.5	0.248231
2859	0.248322
2859.5	0.248261
2860	0.247987
2860.5	0.248078
2861	0.248261
2861.5	0.248139
2862	0.247895
2862.5	0.247682
2863	0.247407
2863.5	0.247285
2864	0.247071
2864.5	0.246766
2865	0.246491
2865.5	0.246522
2866	0.246675
2866.5	0.246675
2867	0.246675
2867.5	0.246461
2868	0.246369
2868.5	0.24643
2869	0.246522
2869.5	0.246858
2870	0.247163
2870.5	0.247468
2871	0.247865
2871.5	0.248017
2872	0.248078
2872.5	0.248292
2873	0.248475
2873.5	0.248506
2874	0.248536
2874.5	0.248719
2875	0.248872
2875.5	0.249146
2876	0.249574
2876.5	0.249665
2877	0.249757
2877.5	0.249299
2878	0.249055
2878.5	0.248963
2879	0.248902
2879.5	0.24875
2880	0.248597
2880.5	0.248292
2881	0.248139
2881.5	0.248017
2882	0.247987
2882.5	0.247956
2883	0.247712
2883.5	0.24759
2884	0.247254
2884.5	0.247163
2885	0.247315
2885.5	0.247163
2886	0.246797
2886.5	0.246308
2887	0.246186
2887.5	0.246095
2888	0.246064
2888.5	0.246217
2889	0.246278
2889.5	0.246461
2890	0.246461
2890.5	0.246583
2891	0.246858
2891.5	0.247224
2892	0.247499
2892.5	0.247621
2893	0.247712
2893.5	0.247834
2894	0.248231
2894.5	0.248322
2895	0.248445
2895.5	0.248475
2896	0.248261
2896.5	0.247956
2897	0.247956
2897.5	0.247987
2898	0.247895
2898.5	0.247865
2899	0.248139
2899.5	0.248078
2900	0.247437
2900.5	0.246888
2901	0.246614
2901.5	0.246552
2902	0.246339
2902.5	0.246034
2903	0.245454
2903.5	0.244782
2904	0.244111
2904.5	0.243623
2905	0.24347
2905.5	0.243134
2906	0.242677
2906.5	0.242036
2907	0.241761
2907.5	0.241853
2908	0.24167
2908.5	0.241761
2909	0.241731
2909.5	0.241853
2910	0.242097
2910.5	0.242646
2911	0.24344
2911.5	0.243897
2912	0.243989
2912.5	0.244325
2913	0.244935
2913.5	0.245667
2914	0.246186
2914.5	0.246339
2915	0.246766
2915.5	0.247041
2916	0.247285
2916.5	0.247529
2917	0.247865
2917.5	0.247865
2918	0.248017
2918.5	0.248231
2919	0.248322
2919.5	0.248567
2920	0.248658
2920.5	0.248506
2921	0.248414
2921.5	0.248353
2922	0.248628
2922.5	0.248628
2923	0.248414
2923.5	0.248322
2924	0.248353
2924.5	0.248445
2925	0.248445
2925.5	0.248475
2926	0.24875
2926.5	0.248811
2927	0.248597
2927.5	0.248353
2928	0.248261
2928.5	0.248261
2929	0.248261
2929.5	0.248139
2930	0.247773
2930.5	0.247621
2931	0.247743
2931.5	0.24759
2932	0.247132
2932.5	0.246858
2933	0.246736
2933.5	0.246644
2934	0.246308
2934.5	0.245667
2935	0.245301
2935.5	0.244935
2936	0.244172
2936.5	0.243623
2937	0.243318
2937.5	0.24286
2938	0.242524
2938.5	0.242463
2939	0.242524
2939.5	0.242555
2940	0.242738
2940.5	0.243104
2941	0.243409
2941.5	0.24347
2942	0.243806
2942.5	0.244569
2943	0.245271
2943.5	0.245698
2944	0.246064
2944.5	0.246461
2945	0.246858
2945.5	0.247285
2946	0.247621
2946.5	0.247804
2947	0.248048
2947.5	0.248231
2948	0.248261
2948.5	0.248353
2949	0.248322
2949.5	0.248322
2950	0.248384
2950.5	0.248536
2951	0.248689
2951.5	0.248872
2952	0.24878
2952.5	0.248872
2953	0.249085
2953.5	0.249116
2954	0.249024
2954.5	0.248841
2955	0.248719
2955.5	0.248963
2956	0.249085
2956.5	0.249207
2957	0.249238
2957.5	0.249024
2958	0.248933
2958.5	0.249024
2959	0.249207
2959.5	0.248933
2960	0.248933
2960.5	0.249116
2961	0.249055
2961.5	0.249055
2962	0.249299
2962.5	0.249421
2963	0.249482
2963.5	0.249543
2964	0.249421
2964.5	0.249299
2965	0.249299
2965.5	0.249238
2966	0.249116
2966.5	0.249055
2967	0.248933
2967.5	0.24878
2968	0.248872
2968.5	0.24875
2969	0.248628
2969.5	0.248536
2970	0.248597
2970.5	0.248567
2971	0.248322
2971.5	0.248231
2972	0.248322
2972.5	0.24817
2973	0.247956
2973.5	0.247651
2974	0.247712
2974.5	0.247651
2975	0.24759
2975.5	0.247407
2976	0.247285
2976.5	0.247163
2977	0.247132
2977.5	0.247254
2978	0.247132
2978.5	0.247254
2979	0.247315
2979.5	0.247468
2980	0.247712
2980.5	0.247987
2981	0.248139
2981.5	0.248139
2982	0.248261
2982.5	0.248597
2983	0.248811
2983.5	0.248689
2984	0.248689
2984.5	0.249024
2985	0.249513
2985.5	0.249604
2986	0.249513
2986.5	0.249299
2987	0.249207
2987.5	0.249391
2988	0.249177
2988.5	0.249085
2989	0.249238
2989.5	0.24936
2990	0.249421
2990.5	0.249482
2991	0.249665
2991.5	0.250002
2992	0.250093
2992.5	0.249787
2993	0.249543
2993.5	0.24933
2994	0.249269
2994.5	0.249269
2995	0.249482
2995.5	0.249513
2996	0.249482
2996.5	0.249513
2997	0.249543
2997.5	0.249452
2998	0.249574
2998.5	0.250002
2999	0.250032
2999.5	0.24994
3000	0.249574
3000.5	0.249513
3001	0.249574
3001.5	0.24933
3002	0.249391
3002.5	0.249543
3003	0.249696
3003.5	0.249818
3004	0.249818
3004.5	0.249635
3005	0.249482
3005.5	0.249543
3006	0.249604
3006.5	0.249574
3007	0.249543
3007.5	0.249696
3008	0.249818
3008.5	0.249635
3009	0.249818
3009.5	0.249879
3010	0.249696
3010.5	0.249848
3011	0.24994
3011.5	0.24997
3012	0.249848
3012.5	0.249818
3013	0.249696
3013.5	0.249848
3014	0.250032
3014.5	0.250032
3015	0.250185
3015.5	0.250277
3016	0.250032
3016.5	0.249879
3017	0.249848
3017.5	0.24994
3018	0.249726
3018.5	0.249574
3019	0.249726
3019.5	0.249848
3020	0.249848
