wave342	wave343
2809.5	0.264528
2810	0.264284
2810.5	0.264193
2811	0.264162
2811.5	0.264254
2812	0.264498
2812.5	0.264772
2813	0.264894
2813.5	0.265505
2814	0.26642
2814.5	0.267214
2815	0.267458
2815.5	0.26755
2816	0.268404
2816.5	0.26935
2817	0.269808
2817.5	0.270174
2818	0.270479
2818.5	0.270662
2819	0.270967
2819.5	0.271029
2820	0.270998
2820.5	0.270906
2821	0.270937
2821.5	0.270967
2822	0.27109
2822.5	0.271242
2823	0.271486
2823.5	0.271395
2824	0.271212
2824.5	0.271242
2825	0.271181
2825.5	0.271029
2826	0.271273
2826.5	0.271456
2827	0.271456
2827.5	0.271425
2828	0.271456
2828.5	0.271486
2829	0.271242
2829.5	0.271029
2830	0.270937
2830.5	0.270845
2831	0.270967
2831.5	0.270632
2832	0.270693
2832.5	0.270815
2833	0.270845
2833.5	0.270693
2834	0.270388
2834.5	0.270174
2835	0.270113
2835.5	0.26993
2836	0.269625
2836.5	0.269472
2837	0.26935
2837.5	0.269075
2838	0.268251
2838.5	0.267519
2839	0.267183
2839.5	0.266603
2840	0.266146
2840.5	0.265322
2841	0.264772
2841.5	0.264162
2842	0.263491
2842.5	0.26288
2843	0.262453
2843.5	0.26227
2844	0.262056
2844.5	0.261446
2845	0.260836
2845.5	0.260988
2846	0.261385
2846.5	0.261446
2847	0.26166
2847.5	0.261965
2848	0.262362
2848.5	0.262819
2849	0.263277
2849.5	0.263704
2850	0.263735
2850.5	0.264254
2851	0.264986
2851.5	0.265718
2852	0.266268
2852.5	0.266665
2853	0.266603
2853.5	0.266634
2854	0.267183
2854.5	0.267611
2855	0.267855
2855.5	0.267824
2856	0.267977
2856.5	0.26819
2857	0.268343
2857.5	0.268312
2858	0.268373
2858.5	0.268496
2859	0.268435
2859.5	0.268251
2860	0.267885
2860.5	0.267885
2861	0.267824
2861.5	0.267641
2862	0.267519
2862.5	0.267244
2863	0.266695
2863.5	0.26642
2864	0.266481
2864.5	0.26639
2865	0.266512
2865.5	0.266603
2866	0.26639
2866.5	0.265902
2867	0.265993
2867.5	0.266237
2868	0.266207
2868.5	0.266329
2869	0.26642
2869.5	0.266817
2870	0.267
2870.5	0.267244
2871	0.26755
2871.5	0.267702
2872	0.267916
2872.5	0.268312
2873	0.268404
2873.5	0.268587
2874	0.268801
2874.5	0.268923
2875	0.268831
2875.5	0.268831
2876	0.26877
2876.5	0.26877
2877	0.268801
2877.5	0.269106
2878	0.268984
2878.5	0.269014
2879	0.268984
2879.5	0.268831
2880	0.268862
2880.5	0.268831
2881	0.268465
2881.5	0.268068
2882	0.267885
2882.5	0.268068
2883	0.26816
2883.5	0.268129
2884	0.267672
2884.5	0.267214
2885	0.267061
2885.5	0.266634
2886	0.266451
2886.5	0.266359
2887	0.266512
2887.5	0.266573
2888	0.266634
2888.5	0.266695
2889	0.266787
2889.5	0.266939
2890	0.266939
2890.5	0.26697
2891	0.26697
2891.5	0.267214
2892	0.267336
2892.5	0.26755
2893	0.268007
2893.5	0.268435
2894	0.268557
2894.5	0.26874
2895	0.268587
2895.5	0.268557
2896	0.268496
2896.5	0.268648
2897	0.268801
2897.5	0.268892
2898	0.268801
2898.5	0.268496
2899	0.268007
2899.5	0.267855
2900	0.267885
2900.5	0.267641
2901	0.267
2901.5	0.266481
2902	0.266054
2902.5	0.265718
2903	0.265139
2903.5	0.264162
2904	0.263491
2904.5	0.263124
2905	0.262606
2905.5	0.262026
2906	0.261599
2906.5	0.261202
2907	0.261049
2907.5	0.260836
2908	0.260561
2908.5	0.260469
2909	0.26053
2909.5	0.2605
2910	0.261019
2910.5	0.261751
2911	0.262392
2911.5	0.262941
2912	0.263399
2912.5	0.263704
2913	0.264284
2913.5	0.265139
2914	0.265963
2914.5	0.266268
2915	0.266665
2915.5	0.267061
2916	0.267763
2916.5	0.268038
2917	0.267824
2917.5	0.268099
2918	0.268404
2918.5	0.268709
2919	0.268953
2919.5	0.269228
2920	0.269381
2920.5	0.269258
2921	0.269442
2921.5	0.269655
2922	0.269625
2922.5	0.269747
2923	0.269899
2923.5	0.270388
2924	0.270632
2924.5	0.270571
2925	0.27054
2925.5	0.270449
2926	0.27054
2926.5	0.270601
2927	0.270235
2927.5	0.270418
2928	0.270662
2928.5	0.270571
2929	0.270449
2929.5	0.270388
2930	0.270418
2930.5	0.270601
2931	0.270632
2931.5	0.270418
2932	0.270174
2932.5	0.269899
2933	0.269777
2933.5	0.269777
2934	0.269503
2934.5	0.269136
2935	0.268557
2935.5	0.267855
2936	0.267031
2936.5	0.266542
2937	0.266024
2937.5	0.265566
2938	0.265505
2938.5	0.265596
2939	0.265474
2939.5	0.265169
2940	0.265078
2940.5	0.265322
2941	0.265566
2941.5	0.265688
2942	0.266237
2942.5	0.267122
2943	0.267702
2943.5	0.26819
2944	0.268557
2944.5	0.268709
2945	0.268923
2945.5	0.269045
2946	0.269289
2946.5	0.269625
2947	0.269625
2947.5	0.269258
2948	0.268923
2948.5	0.268801
2949	0.268801
2949.5	0.268557
2950	0.268526
2950.5	0.268526
2951	0.268709
2951.5	0.269228
2952	0.26935
2952.5	0.269289
2953	0.269564
2953.5	0.269533
2954	0.269381
2954.5	0.269228
2955	0.269045
2955.5	0.268862
2956	0.26877
2956.5	0.268831
2957	0.26874
2957.5	0.269136
2958	0.269228
2958.5	0.269014
2959	0.268984
2959.5	0.268862
2960	0.268862
2960.5	0.26874
2961	0.268404
2961.5	0.268404
2962	0.268496
2962.5	0.268648
2963	0.268709
2963.5	0.26874
2964	0.268679
2964.5	0.26877
2965	0.268953
2965.5	0.268618
2966	0.268282
2966.5	0.268312
2967	0.268435
2967.5	0.268557
2968	0.268404
2968.5	0.268068
2969	0.268068
2969.5	0.268099
2970	0.267824
2970.5	0.267855
2971	0.268038
2971.5	0.268221
2972	0.268068
2972.5	0.267672
2973	0.267458
2973.5	0.267183
2974	0.26697
2974.5	0.267183
2975	0.26697
2975.5	0.266512
2976	0.26639
2976.5	0.26642
2977	0.266573
2977.5	0.266573
2978	0.266787
2978.5	0.267061
2979	0.267061
2979.5	0.267488
2980	0.267672
2980.5	0.267672
2981	0.267763
2981.5	0.267672
2982	0.268038
2982.5	0.268679
2983	0.268496
2983.5	0.268526
2984	0.268923
2984.5	0.269381
2985	0.269625
2985.5	0.269686
2986	0.269411
2986.5	0.269594
2987	0.269564
2987.5	0.269289
2988	0.269228
2988.5	0.269106
2989	0.269411
2989.5	0.269686
2990	0.269655
2990.5	0.269594
2991	0.269655
2991.5	0.269838
2992	0.269655
2992.5	0.269625
2993	0.269869
2993.5	0.270021
2994	0.26993
2994.5	0.270082
2995	0.270388
2995.5	0.270418
2996	0.270021
2996.5	0.269716
2997	0.269564
2997.5	0.269869
2998	0.270021
2998.5	0.270052
2999	0.26996
2999.5	0.269869
3000	0.269716
3000.5	0.269747
3001	0.269869
3001.5	0.269991
3002	0.270205
3002.5	0.270235
3003	0.270113
3003.5	0.269808
3004	0.26932
3004.5	0.269289
3005	0.269289
3005.5	0.269716
3006	0.270082
3006.5	0.270235
3007	0.270357
3007.5	0.270479
3008	0.270571
3008.5	0.270357
3009	0.270449
3009.5	0.270021
3010	0.270144
3010.5	0.270235
3011	0.269838
3011.5	0.269564
3012	0.269564
3012.5	0.269533
3013	0.269381
3013.5	0.269197
3014	0.269197
3014.5	0.269472
3015	0.269655
3015.5	0.26996
3016	0.269899
3016.5	0.26993
3017	0.270052
3017.5	0.270113
3018	0.269991
3018.5	0.270174
3019	0.270144
3019.5	0.270052
3020	0.270113
