wave336	wave337
2916.5	0.23755
2917	0.237611
2917.5	0.237519
2918	0.23755
2918.5	0.237641
2919	0.237641
2919.5	0.237641
2920	0.237763
2920.5	0.237733
2921	0.237641
2921.5	0.237824
2922	0.238008
2922.5	0.237702
2923	0.237702
2923.5	0.237855
2924	0.237824
2924.5	0.237733
2925	0.237672
2925.5	0.23755
2926	0.237611
2926.5	0.237672
2927	0.237672
2927.5	0.23755
2928	0.237458
2928.5	0.237245
2929	0.237184
2929.5	0.236939
2930	0.236939
2930.5	0.237062
2931	0.23697
2931.5	0.237
2932	0.236756
2932.5	0.236573
2933	0.23639
2933.5	0.235871
2934	0.235444
2934.5	0.235353
2935	0.234986
2935.5	0.234284
2936	0.233766
2936.5	0.233369
2937	0.23285
2937.5	0.232484
2938	0.232118
2938.5	0.231904
2939	0.231416
2939.5	0.231599
2940	0.231874
2940.5	0.231996
2941	0.232209
2941.5	0.232667
2942	0.233064
2942.5	0.233552
2943	0.234223
2943.5	0.234742
2944	0.235322
2944.5	0.23578
2945	0.236146
2945.5	0.236451
2946	0.236512
2946.5	0.236726
2947	0.237184
2947.5	0.23755
2948	0.237458
2948.5	0.237214
2949	0.237306
2949.5	0.237428
2950	0.23755
2950.5	0.237824
2951	0.237794
2951.5	0.237824
2952	0.237947
2952.5	0.238038
2953	0.238069
2953.5	0.237702
2954	0.237824
2954.5	0.238191
2955	0.238252
2955.5	0.238465
2956	0.23874
2956.5	0.238465
2957	0.238282
2957.5	0.238282
2958	0.238374
2958.5	0.238374
2959	0.238404
2959.5	0.238557
2960	0.238374
2960.5	0.238221
2961	0.238099
2961.5	0.238069
2962	0.238221
2962.5	0.238221
2963	0.238374
2963.5	0.238191
2964	0.238252
2964.5	0.238282
2965	0.238221
2965.5	0.238252
2966	0.238252
2966.5	0.238008
2967	0.237824
2967.5	0.238069
2968	0.237947
2968.5	0.237702
2969	0.237367
2969.5	0.237153
2970	0.237214
2970.5	0.237397
2971	0.237245
2971.5	0.236787
2972	0.236634
2972.5	0.236451
2973	0.236573
2973.5	0.236878
2974	0.236878
2974.5	0.236665
2975	0.236482
2975.5	0.236238
2976	0.235932
2976.5	0.235658
2977	0.235658
2977.5	0.23578
2978	0.235871
2978.5	0.235902
2979	0.235932
2979.5	0.236176
2980	0.236238
2980.5	0.23639
2981	0.236756
2981.5	0.237184
2982	0.237306
2982.5	0.237214
2983	0.237306
2983.5	0.237519
2984	0.237702
2984.5	0.237916
2985	0.238221
2985.5	0.238069
2986	0.238008
2986.5	0.23816
2987	0.238099
2987.5	0.23816
2988	0.238038
2988.5	0.238252
2989	0.238374
2989.5	0.238282
2990	0.238313
2990.5	0.238252
2991	0.238038
2991.5	0.237824
2992	0.238008
2992.5	0.238282
2993	0.238099
2993.5	0.238191
2994	0.238374
2994.5	0.238404
2995	0.238404
2995.5	0.238252
2996	0.238374
2996.5	0.238526
2997	0.238435
2997.5	0.238252
2998	0.238069
2998.5	0.238252
2999	0.238221
2999.5	0.238465
3000	0.23877
3000.5	0.23877
3001	0.23874
3001.5	0.23874
3002	0.238679
3002.5	0.238648
3003	0.238801
3003.5	0.238618
3004	0.238709
3004.5	0.238862
3005	0.239015
3005.5	0.239015
3006	0.238679
3006.5	0.238709
3007	0.23874
3007.5	0.238832
3008	0.239015
3008.5	0.239137
3009	0.239411
3009.5	0.239472
3010	0.239259
3010.5	0.239137
3011	0.239198
3011.5	0.239198
3012	0.238923
3012.5	0.238679
3013	0.23874
3013.5	0.238679
3014	0.238801
3014.5	0.23877
3015	0.23877
3015.5	0.238984
3016	0.239015
3016.5	0.238923
3017	0.238954
3017.5	0.239045
3018	0.238954
3018.5	0.238801
3019	0.238801
3019.5	0.238923
3020	0.238801
