wave276	wave277
2720.5	0.266329
2721	0.26642
2721.5	0.266298
2722	0.266085
2722.5	0.265963
2723	0.266268
2723.5	0.266329
2724	0.266085
2724.5	0.265932
2725	0.265932
2725.5	0.266329
2726	0.266237
2726.5	0.266268
2727	0.26639
2727.5	0.266054
2728	0.266207
2728.5	0.266207
2729	0.266115
2729.5	0.266237
2730	0.266268
2730.5	0.266695
2731	0.266939
2731.5	0.266756
2732	0.266695
2732.5	0.266695
2733	0.266878
2733.5	0.26697
2734	0.266787
2734.5	0.266787
2735	0.266848
2735.5	0.266848
2736	0.266909
2736.5	0.267092
2737	0.267183
2737.5	0.267092
2738	0.267214
2738.5	0.267519
2739	0.267672
2739.5	0.267824
2740	0.267611
2740.5	0.26755
2741	0.267366
2741.5	0.267305
2742	0.267214
2742.5	0.267
2743	0.266939
2743.5	0.267061
2744	0.267244
2744.5	0.267672
2745	0.267855
2745.5	0.267794
2746	0.267519
2746.5	0.267458
2747	0.26755
2747.5	0.26755
2748	0.267641
2748.5	0.267611
2749	0.267824
2749.5	0.267946
2750	0.267763
2750.5	0.267763
2751	0.268068
2751.5	0.268099
2752	0.267916
2752.5	0.267611
2753	0.267488
2753.5	0.267672
2754	0.267763
2754.5	0.267733
2755	0.267763
2755.5	0.267641
2756	0.267519
2756.5	0.267519
2757	0.26758
2757.5	0.267611
2758	0.267733
2758.5	0.268099
2759	0.267946
2759.5	0.267733
2760	0.26758
2760.5	0.267153
2761	0.267092
2761.5	0.267183
2762	0.267031
2762.5	0.267031
2763	0.266817
2763.5	0.266451
2764	0.26642
2764.5	0.266359
2765	0.266237
2765.5	0.266207
2766	0.266329
2766.5	0.266237
2767	0.266298
2767.5	0.266298
2768	0.266298
2768.5	0.266603
2769	0.266695
2769.5	0.267
2770	0.267305
2770.5	0.267183
2771	0.267214
2771.5	0.267305
2772	0.267336
2772.5	0.267397
2773	0.267488
2773.5	0.267824
2774	0.267641
2774.5	0.267672
2775	0.267702
2775.5	0.268038
2776	0.268099
2776.5	0.267946
2777	0.268068
2777.5	0.268312
2778	0.268465
2778.5	0.268373
2779	0.268068
2779.5	0.267916
2780	0.267702
2780.5	0.267702
2781	0.267672
2781.5	0.267702
2782	0.267855
2782.5	0.268007
2783	0.268099
2783.5	0.268251
2784	0.268373
2784.5	0.268221
2785	0.268068
2785.5	0.268068
2786	0.268007
2786.5	0.268038
2787	0.267763
2787.5	0.267794
2788	0.267885
2788.5	0.267702
2789	0.267641
2789.5	0.267641
2790	0.268038
2790.5	0.268282
2791	0.268129
2791.5	0.267885
2792	0.267885
2792.5	0.268007
2793	0.267977
2793.5	0.267855
2794	0.267946
2794.5	0.268038
2795	0.267733
2795.5	0.267824
2796	0.267946
2796.5	0.268099
2797	0.267763
2797.5	0.267824
2798	0.267885
2798.5	0.267885
2799	0.26755
2799.5	0.267305
2800	0.267122
2800.5	0.267275
2801	0.267336
2801.5	0.267336
2802	0.267153
2802.5	0.267153
2803	0.266909
