wave291	wave292
2836.5	0.266817
2837	0.26697
2837.5	0.266603
2838	0.266085
2838.5	0.265566
2839	0.265108
2839.5	0.264894
2840	0.264864
2840.5	0.264254
2841	0.263674
2841.5	0.263063
2842	0.2623
2842.5	0.261385
2843	0.260683
2843.5	0.260042
2844	0.259554
2844.5	0.259401
2845	0.25934
2845.5	0.259188
2846	0.259127
2846.5	0.259157
2847	0.259462
2847.5	0.259706
2848	0.25989
2848.5	0.260317
2849	0.261019
2849.5	0.261568
2850	0.262087
2850.5	0.262819
2851	0.263521
2851.5	0.263887
2852	0.264315
2852.5	0.264681
2853	0.264894
2853.5	0.265169
2854	0.265505
2854.5	0.265657
2855	0.26581
2855.5	0.266115
2856	0.266024
2856.5	0.265932
2857	0.266146
2857.5	0.266176
2858	0.266115
2858.5	0.266085
2859	0.266024
2859.5	0.265993
2860	0.266054
2860.5	0.265841
2861	0.265779
2861.5	0.265902
2862	0.265535
2862.5	0.265505
2863	0.265657
2863.5	0.265627
2864	0.265169
2864.5	0.264803
2865	0.264589
2865.5	0.264528
2866	0.264681
2866.5	0.26465
2867	0.264711
2867.5	0.264498
2868	0.264406
2868.5	0.26462
2869	0.264711
2869.5	0.265017
2870	0.265291
2870.5	0.265902
2871	0.266237
2871.5	0.26639
2872	0.266695
2872.5	0.267
2873	0.267183
2873.5	0.267275
2874	0.267183
2874.5	0.267244
2875	0.267397
2875.5	0.267336
2876	0.267427
2876.5	0.267611
2877	0.267519
2877.5	0.267214
2878	0.267
2878.5	0.266939
2879	0.266817
2879.5	0.266787
2880	0.266665
2880.5	0.266726
2881	0.266695
2881.5	0.266573
2882	0.266634
2882.5	0.266787
2883	0.266634
2883.5	0.26639
2884	0.265993
2884.5	0.265749
2885	0.265322
2885.5	0.265017
2886	0.264803
2886.5	0.264772
2887	0.264559
2887.5	0.264254
2888	0.264345
2888.5	0.264711
2889	0.264833
2889.5	0.264864
2890	0.264833
2890.5	0.264956
2891	0.265291
2891.5	0.266085
2892	0.26639
2892.5	0.266237
2893	0.266268
2893.5	0.26639
2894	0.26642
2894.5	0.266512
2895	0.266787
2895.5	0.267153
2896	0.266878
2896.5	0.26697
2897	0.267122
2897.5	0.26697
2898	0.266787
2898.5	0.26642
2899	0.266146
2899.5	0.266298
2900	0.266329
2900.5	0.266237
2901	0.265902
2901.5	0.265779
2902	0.265352
2902.5	0.264681
2903	0.264071
2903.5	0.263613
2904	0.263552
2904.5	0.26285
2905	0.261782
2905.5	0.261141
2906	0.260775
2906.5	0.2605
2907	0.260195
2907.5	0.259951
2908	0.259829
2908.5	0.25992
2909	0.259951
2909.5	0.260195
2910	0.260439
2910.5	0.260561
2911	0.261141
2911.5	0.261995
2912	0.262484
2912.5	0.263063
2913	0.263582
2913.5	0.264162
2914	0.264803
2914.5	0.265017
2915	0.265322
2915.5	0.265749
2916	0.265902
2916.5	0.266115
2917	0.26639
2917.5	0.266573
2918	0.266909
2918.5	0.267183
2919	0.267153
2919.5	0.267122
2920	0.266939
2920.5	0.267061
2921	0.267183
2921.5	0.267122
2922	0.267122
2922.5	0.267183
2923	0.267122
2923.5	0.267153
2924	0.267488
2924.5	0.26758
2925	0.26758
2925.5	0.267641
2926	0.26758
2926.5	0.267641
2927	0.26755
2927.5	0.267397
2928	0.267519
2928.5	0.267427
2929	0.267183
2929.5	0.267122
2930	0.267397
2930.5	0.26758
2931	0.26758
2931.5	0.267305
2932	0.266848
2932.5	0.266665
2933	0.266573
2933.5	0.266573
2934	0.266298
2934.5	0.266054
2935	0.265841
2935.5	0.265352
2936	0.264986
2936.5	0.264437
2937	0.263674
2937.5	0.262728
2938	0.262178
2938.5	0.262178
2939	0.262239
2939.5	0.261873
2940	0.261782
2940.5	0.262087
2941	0.262392
2941.5	0.262758
2942	0.263186
2942.5	0.26346
2943	0.264193
2943.5	0.264925
2944	0.265688
2944.5	0.265963
2945	0.266146
2945.5	0.266481
2946	0.266695
2946.5	0.267
2947	0.267214
2947.5	0.26755
2948	0.267855
2948.5	0.267916
2949	0.267916
2949.5	0.267916
2950	0.267672
2950.5	0.267397
2951	0.267366
2951.5	0.267458
2952	0.267336
2952.5	0.267519
2953	0.267519
2953.5	0.26758
2954	0.267611
2954.5	0.267672
2955	0.267611
2955.5	0.267305
2956	0.267458
2956.5	0.267794
2957	0.267519
2957.5	0.267641
2958	0.267885
2958.5	0.267763
2959	0.267855
2959.5	0.268129
2960	0.26819
2960.5	0.268373
2961	0.268465
2961.5	0.26819
2962	0.26816
2962.5	0.268099
2963	0.267946
2963.5	0.267885
2964	0.267855
2964.5	0.267733
2965	0.267702
2965.5	0.26758
2966	0.267763
2966.5	0.267519
2967	0.267275
2967.5	0.267183
2968	0.267122
2968.5	0.267061
2969	0.267397
2969.5	0.267641
2970	0.267885
2970.5	0.267733
2971	0.267458
2971.5	0.267488
2972	0.267336
2972.5	0.267122
2973	0.267
2973.5	0.266939
2974	0.266665
2974.5	0.266359
2975	0.265932
2975.5	0.265627
2976	0.265596
2976.5	0.265657
2977	0.265688
2977.5	0.265718
2978	0.265871
2978.5	0.265871
2979	0.265474
2979.5	0.265841
2980	0.266207
2980.5	0.266268
2981	0.266481
2981.5	0.266634
2982	0.266634
2982.5	0.26697
2983	0.267214
2983.5	0.267061
2984	0.267336
2984.5	0.267397
2985	0.267336
2985.5	0.267702
2986	0.268038
2986.5	0.267946
2987	0.267702
2987.5	0.267672
2988	0.267763
2988.5	0.267763
2989	0.267824
2989.5	0.268251
2990	0.268251
2990.5	0.268007
2991	0.268373
2991.5	0.26877
2992	0.268862
2992.5	0.268404
2993	0.268068
2993.5	0.267885
2994	0.267672
2994.5	0.267519
2995	0.26758
2995.5	0.267763
2996	0.267977
2996.5	0.268007
2997	0.268312
2997.5	0.268099
2998	0.268221
2998.5	0.26819
2999	0.268007
2999.5	0.267855
3000	0.267824
3000.5	0.267702
3001	0.267824
3001.5	0.268312
3002	0.268404
3002.5	0.268068
3003	0.268068
3003.5	0.267824
3004	0.267824
3004.5	0.267885
3005	0.268068
3005.5	0.268007
3006	0.267702
3006.5	0.267794
3007	0.267733
3007.5	0.267763
3008	0.268343
3008.5	0.268496
3009	0.268251
3009.5	0.268221
3010	0.268496
3010.5	0.268404
3011	0.268343
3011.5	0.268282
3012	0.268221
3012.5	0.268312
3013	0.268496
3013.5	0.268373
3014	0.26816
3014.5	0.268068
3015	0.268373
3015.5	0.268282
3016	0.268343
3016.5	0.26819
3017	0.268282
3017.5	0.268251
3018	0.268496
3018.5	0.268587
3019	0.268465
3019.5	0.268373
3020	0.268068
