wave339	wave340
2720.5	0.266787
2721	0.266268
2721.5	0.265932
2722	0.265657
2722.5	0.265749
2723	0.265841
2723.5	0.265841
2724	0.265657
2724.5	0.265139
2725	0.265444
2725.5	0.265841
2726	0.265841
2726.5	0.265902
2727	0.265902
2727.5	0.265871
2728	0.265596
2728.5	0.265261
2729	0.265688
2729.5	0.265779
2730	0.265657
2730.5	0.265566
2731	0.265383
2731.5	0.265108
2732	0.265169
2732.5	0.265474
2733	0.265505
2733.5	0.265352
2734	0.265444
2734.5	0.265779
2735	0.265779
2735.5	0.265596
2736	0.265902
2736.5	0.265963
2737	0.265749
2737.5	0.265596
2738	0.265749
2738.5	0.265871
2739	0.266085
2739.5	0.266085
2740	0.265963
2740.5	0.266207
2741	0.266359
2741.5	0.265963
2742	0.265291
2742.5	0.265474
2743	0.265505
2743.5	0.265718
2744	0.265749
2744.5	0.265352
2745	0.265413
2745.5	0.265505
2746	0.265505
2746.5	0.265596
2747	0.265871
2747.5	0.266176
2748	0.266268
2748.5	0.266115
2749	0.265932
2749.5	0.265596
2750	0.265688
2750.5	0.265566
2751	0.265352
2751.5	0.265505
2752	0.265535
2752.5	0.265657
2753	0.265749
2753.5	0.265779
2754	0.265779
2754.5	0.265841
2755	0.265688
2755.5	0.265688
2756	0.265657
2756.5	0.265718
2757	0.265749
2757.5	0.265963
2758	0.266054
2758.5	0.265779
2759	0.265749
2759.5	0.265718
2760	0.265657
2760.5	0.265535
2761	0.265352
2761.5	0.2652
2762	0.265139
2762.5	0.265291
2763	0.26523
2763.5	0.265078
2764	0.264711
2764.5	0.264437
2765	0.264528
2765.5	0.264498
2766	0.264345
2766.5	0.264315
2767	0.26465
2767.5	0.264803
2768	0.26462
2768.5	0.26465
2769	0.264681
2769.5	0.264803
2770	0.2652
2770.5	0.265657
2771	0.266176
2771.5	0.266329
2772	0.266024
2772.5	0.265566
2773	0.265596
2773.5	0.265749
2774	0.266054
2774.5	0.265902
2775	0.265779
2775.5	0.266085
2776	0.266573
2776.5	0.266573
2777	0.266512
2777.5	0.266237
2778	0.26581
2778.5	0.265932
2779	0.265963
2779.5	0.265841
2780	0.265749
2780.5	0.265932
2781	0.266207
2781.5	0.266298
2782	0.26639
2782.5	0.266329
2783	0.266268
2783.5	0.266085
2784	0.265902
2784.5	0.266024
2785	0.26639
2785.5	0.266512
2786	0.266207
2786.5	0.265871
2787	0.265779
2787.5	0.266085
2788	0.26642
2788.5	0.266268
2789	0.266146
2789.5	0.266024
2790	0.266146
2790.5	0.266207
2791	0.266085
2791.5	0.265932
2792	0.265902
2792.5	0.265779
2793	0.265841
2793.5	0.265932
2794	0.265963
2794.5	0.26581
2795	0.265627
2795.5	0.265566
2796	0.265596
2796.5	0.265474
2797	0.265688
2797.5	0.265841
2798	0.265749
2798.5	0.265688
2799	0.265535
2799.5	0.265413
2800	0.26523
2800.5	0.265017
2801	0.26523
2801.5	0.265169
2802	0.2652
2802.5	0.26523
2803	0.2652
2803.5	0.264681
2804	0.264467
2804.5	0.264437
2805	0.264406
2805.5	0.26465
2806	0.264528
2806.5	0.264162
