wave345	wave346
2871.5	0.269197
2872	0.269899
2872.5	0.270418
2873	0.270479
2873.5	0.270571
2874	0.270998
2874.5	0.271212
2875	0.27112
2875.5	0.270967
2876	0.270632
2876.5	0.270632
2877	0.271242
2877.5	0.271212
2878	0.271029
2878.5	0.270662
2879	0.270723
2879.5	0.270693
2880	0.270205
2880.5	0.269869
2881	0.269808
2881.5	0.269899
2882	0.270113
2882.5	0.269991
2883	0.269869
2883.5	0.269747
2884	0.269228
2884.5	0.268831
2885	0.268587
2885.5	0.268221
2886	0.267916
2886.5	0.268007
2887	0.268343
2887.5	0.268557
2888	0.268129
2888.5	0.267733
2889	0.26758
2889.5	0.267763
2890	0.268099
2890.5	0.268068
2891	0.268221
2891.5	0.268496
2892	0.268648
2892.5	0.268587
2893	0.26877
2893.5	0.269197
2894	0.269564
2894.5	0.269503
2895	0.269411
2895.5	0.269625
2896	0.269594
2896.5	0.269594
2897	0.269777
2897.5	0.269808
2898	0.269869
2898.5	0.269869
2899	0.269686
2899.5	0.26935
2900	0.26874
2900.5	0.268129
2901	0.267305
2901.5	0.266634
2902	0.266512
2902.5	0.26642
2903	0.265566
2903.5	0.264833
2904	0.264498
2904.5	0.263735
2905	0.263002
2905.5	0.262758
2906	0.2623
2906.5	0.261995
2907	0.26169
2907.5	0.261477
2908	0.261507
2908.5	0.261721
2909	0.261873
2909.5	0.262087
2910	0.262362
2910.5	0.262728
2911	0.263186
2911.5	0.263155
2912	0.263857
2912.5	0.264406
2913	0.265017
2913.5	0.265779
2914	0.266268
2914.5	0.266848
2915	0.267366
2915.5	0.267641
2916	0.267672
2916.5	0.267885
2917	0.268099
2917.5	0.268465
2918	0.269014
2918.5	0.269136
2919	0.269045
2919.5	0.268923
2920	0.268923
2920.5	0.269136
2921	0.269411
2921.5	0.269503
2922	0.269472
2922.5	0.269503
2923	0.269594
2923.5	0.269686
2924	0.269808
2924.5	0.270113
2925	0.270205
2925.5	0.269991
2926	0.269686
2926.5	0.269655
2927	0.270144
2927.5	0.26993
2928	0.269472
2928.5	0.269167
2929	0.268953
2929.5	0.268831
2930	0.26874
2930.5	0.268801
2931	0.268709
2931.5	0.268496
2932	0.268099
2932.5	0.26816
2933	0.268435
2933.5	0.268435
2934	0.26819
2934.5	0.267488
2935	0.266817
2935.5	0.266115
2936	0.265535
2936.5	0.264925
2937	0.26462
2937.5	0.264315
2938	0.264101
2938.5	0.264223
2939	0.263979
2939.5	0.263765
2940	0.263552
2940.5	0.263521
2941	0.263674
2941.5	0.264284
2942	0.264986
2942.5	0.265596
2943	0.266481
2943.5	0.267122
2944	0.267488
2944.5	0.267611
2945	0.267977
2945.5	0.268343
2946	0.268618
2946.5	0.268984
2947	0.269167
2947.5	0.269045
2948	0.269136
2948.5	0.26932
2949	0.269381
2949.5	0.269564
2950	0.269381
2950.5	0.269167
2951	0.269106
2951.5	0.269503
2952	0.269808
2952.5	0.26993
2953	0.270205
2953.5	0.270174
2954	0.269808
2954.5	0.269838
2955	0.270235
2955.5	0.270082
2956	0.269991
2956.5	0.270388
2957	0.270723
2957.5	0.270845
2958	0.271181
2958.5	0.271181
2959	0.270815
2959.5	0.270479
2960	0.270082
2960.5	0.269869
2961	0.269808
2961.5	0.269808
2962	0.269838
2962.5	0.269899
2963	0.269991
2963.5	0.270021
2964	0.269625
2964.5	0.269625
2965	0.270052
2965.5	0.270113
2966	0.269838
2966.5	0.269594
2967	0.269289
2967.5	0.269289
2968	0.269472
2968.5	0.269442
2969	0.269442
2969.5	0.269625
2970	0.26932
2970.5	0.269014
2971	0.268679
2971.5	0.268862
2972	0.26874
2972.5	0.268404
2973	0.268465
2973.5	0.268038
2974	0.267641
2974.5	0.267458
2975	0.267427
2975.5	0.267366
2976	0.267244
2976.5	0.267031
2977	0.266726
2977.5	0.267
2978	0.267488
2978.5	0.267672
2979	0.267702
2979.5	0.267397
2980	0.26755
2980.5	0.267946
2981	0.268312
2981.5	0.268831
2982	0.269106
2982.5	0.26935
2983	0.269442
2983.5	0.269655
2984	0.269655
2984.5	0.269472
2985	0.26935
2985.5	0.26935
2986	0.269503
2986.5	0.269655
2987	0.269747
2987.5	0.269533
2988	0.269381
2988.5	0.269411
2989	0.269381
2989.5	0.269503
2990	0.269167
2990.5	0.269045
2991	0.269228
2991.5	0.269716
2992	0.269899
2992.5	0.26996
2993	0.270021
2993.5	0.270021
2994	0.269991
2994.5	0.270235
2995	0.270479
2995.5	0.270388
2996	0.270266
2996.5	0.270266
2997	0.270235
2997.5	0.26993
2998	0.269808
2998.5	0.269625
2999	0.26935
2999.5	0.269472
3000	0.269625
3000.5	0.269869
3001	0.270388
3001.5	0.27054
3002	0.270388
3002.5	0.270113
3003	0.269899
3003.5	0.269991
3004	0.270144
3004.5	0.26996
3005	0.269747
3005.5	0.269503
3006	0.26996
3006.5	0.270418
3007	0.270571
3007.5	0.270571
3008	0.270205
3008.5	0.269991
3009	0.270174
3009.5	0.27054
3010	0.270632
3010.5	0.270571
3011	0.27054
3011.5	0.27054
3012	0.270723
3012.5	0.27054
3013	0.270082
3013.5	0.270082
3014	0.270021
3014.5	0.270235
3015	0.270784
3015.5	0.271242
3016	0.271151
3016.5	0.270571
3017	0.270205
3017.5	0.270174
3018	0.270144
3018.5	0.270266
3019	0.270571
3019.5	0.270449
3020	0.270113
