wave324	wave325
2824.5	0.275484
2825	0.275301
2825.5	0.275331
2826	0.275606
2826.5	0.27582
2827	0.27585
2827.5	0.276064
2828	0.275728
2828.5	0.275515
2829	0.275667
2829.5	0.275637
2830	0.275576
2830.5	0.275209
2831	0.275148
2831.5	0.275179
2832	0.274935
2832.5	0.274996
2833	0.275484
2833.5	0.275728
2834	0.27582
2834.5	0.275515
2835	0.275148
2835.5	0.275118
2836	0.274904
2836.5	0.274843
2837	0.274721
2837.5	0.274599
2838	0.274324
2838.5	0.273745
2839	0.273317
2839.5	0.273439
2840	0.273348
2840.5	0.272585
2841	0.27228
2841.5	0.271914
2842	0.271273
2842.5	0.270296
2843	0.269289
2843.5	0.268831
2844	0.268038
2844.5	0.267733
2845	0.267763
2845.5	0.267519
2846	0.26758
2846.5	0.268129
2847	0.268557
2847.5	0.268526
2848	0.268526
2848.5	0.268923
2849	0.269808
2849.5	0.270662
2850	0.271273
2850.5	0.271883
2851	0.272158
2851.5	0.272615
2852	0.273073
2852.5	0.273745
2853	0.273867
2853.5	0.273989
2854	0.273989
2854.5	0.274141
2855	0.274599
2855.5	0.274965
2856	0.27527
2856.5	0.275087
2857	0.274996
2857.5	0.275057
2858	0.275148
2858.5	0.274904
2859	0.27463
2859.5	0.274324
2860	0.274385
2860.5	0.27466
2861	0.274752
2861.5	0.274416
2862	0.274141
2862.5	0.273958
2863	0.273684
2863.5	0.273256
2864	0.273073
2864.5	0.273012
2865	0.272738
2865.5	0.272249
2866	0.272097
2866.5	0.272341
2867	0.27228
2867.5	0.27231
2868	0.272371
2868.5	0.272585
2869	0.272738
2869.5	0.273134
2870	0.273317
2870.5	0.273561
2871	0.273836
2871.5	0.273867
2872	0.27405
2872.5	0.274172
2873	0.27466
2873.5	0.275148
2874	0.275179
2874.5	0.275362
2875	0.275454
2875.5	0.275179
2876	0.27524
2876.5	0.275515
2877	0.275454
2877.5	0.275423
2878	0.275759
2878.5	0.275698
2879	0.275637
2879.5	0.275606
2880	0.275698
2880.5	0.275698
2881	0.275576
2881.5	0.275606
2882	0.275454
2882.5	0.27524
2883	0.275057
2883.5	0.274782
2884	0.274691
2884.5	0.274172
2885	0.273745
2885.5	0.273592
2886	0.273195
2886.5	0.273317
2887	0.273684
2887.5	0.273287
2888	0.273409
2888.5	0.273378
2889	0.27347
2889.5	0.273348
2890	0.273409
2890.5	0.273745
2891	0.274538
2891.5	0.274813
2892	0.275087
2892.5	0.275057
2893	0.274874
2893.5	0.275179
2894	0.275148
2894.5	0.275087
2895	0.275148
2895.5	0.27524
2896	0.275209
2896.5	0.275087
2897	0.274996
2897.5	0.275026
2898	0.275026
2898.5	0.274935
2899	0.27463
2899.5	0.27463
2900	0.274538
2900.5	0.27405
2901	0.273348
2901.5	0.272982
2902	0.273073
2902.5	0.272799
2903	0.272402
2903.5	0.27173
2904	0.270937
2904.5	0.270357
2905	0.269747
2905.5	0.268984
2906	0.268373
2906.5	0.268373
2907	0.268129
2907.5	0.267641
2908	0.267519
2908.5	0.26758
2909	0.267519
2909.5	0.267977
2910	0.268526
2910.5	0.269014
2911	0.269503
2911.5	0.270296
2912	0.270845
2912.5	0.270998
2913	0.271334
2913.5	0.272066
2914	0.272554
2914.5	0.273043
2915	0.273378
2915.5	0.273623
2916	0.273775
2916.5	0.273928
2917	0.274294
2917.5	0.274385
2918	0.274599
2918.5	0.274752
2919	0.274904
2919.5	0.274935
2920	0.275301
2920.5	0.275484
2921	0.275301
2921.5	0.275362
2922	0.275515
2922.5	0.275179
2923	0.275026
2923.5	0.275209
2924	0.275515
2924.5	0.275423
2925	0.275393
2925.5	0.275301
2926	0.275454
2926.5	0.275698
2927	0.27582
2927.5	0.275698
2928	0.275484
2928.5	0.275087
2929	0.274965
2929.5	0.274721
2930	0.274599
2930.5	0.274721
2931	0.274752
2931.5	0.274477
2932	0.274202
2932.5	0.273928
2933	0.273561
2933.5	0.273348
2934	0.273287
2934.5	0.273104
2935	0.272371
2935.5	0.271608
2936	0.27112
2936.5	0.270479
2937	0.269533
2937.5	0.268831
2938	0.268557
2938.5	0.268373
2939	0.26816
2939.5	0.268099
2940	0.268373
2940.5	0.268373
2941	0.268557
2941.5	0.268679
2942	0.268801
2942.5	0.269503
2943	0.270479
2943.5	0.271669
2944	0.272066
2944.5	0.272585
2945	0.273165
2945.5	0.273897
2946	0.274355
2946.5	0.274355
2947	0.274416
2947.5	0.274538
2948	0.274843
2948.5	0.274996
2949	0.274813
2949.5	0.274813
2950	0.274965
2950.5	0.275026
2951	0.275209
2951.5	0.275179
2952	0.275301
2952.5	0.275301
2953	0.275362
2953.5	0.275728
2954	0.27585
2954.5	0.275911
2955	0.276003
2955.5	0.276094
2956	0.276033
2956.5	0.275728
2957	0.275606
2957.5	0.275362
2958	0.275454
2958.5	0.275606
2959	0.275576
2959.5	0.275484
2960	0.275667
2960.5	0.275698
2961	0.275331
2961.5	0.27585
2962	0.275789
2962.5	0.275911
2963	0.276064
2963.5	0.275972
2964	0.275606
2964.5	0.27527
2965	0.275362
2965.5	0.275423
2966	0.275423
2966.5	0.27524
2967	0.275118
2967.5	0.275362
2968	0.275484
2968.5	0.27527
2969	0.27524
2969.5	0.275209
2970	0.274996
2970.5	0.274691
2971	0.274416
2971.5	0.274538
2972	0.274446
2972.5	0.274416
2973	0.274263
2973.5	0.273958
2974	0.273714
2974.5	0.273714
2975	0.273745
2975.5	0.273897
2976	0.273714
2976.5	0.2735
2977	0.273195
2977.5	0.273165
2978	0.273012
2978.5	0.273256
2979	0.273806
2979.5	0.274019
2980	0.274202
2980.5	0.274538
2981	0.274752
2981.5	0.27463
2982	0.27463
2982.5	0.274813
2983	0.274904
2983.5	0.275179
2984	0.275331
2984.5	0.275179
2985	0.275118
2985.5	0.275179
2986	0.275331
2986.5	0.275606
2987	0.275881
2987.5	0.275789
2988	0.275515
2988.5	0.275515
2989	0.275698
2989.5	0.27585
2990	0.276094
2990.5	0.276155
2991	0.275759
2991.5	0.275484
2992	0.275454
2992.5	0.275515
2993	0.275698
2993.5	0.275911
2994	0.276125
2994.5	0.276064
2995	0.276186
2995.5	0.276339
2996	0.276217
2996.5	0.276155
2997	0.27585
2997.5	0.275698
2998	0.275789
2998.5	0.275484
2999	0.275667
2999.5	0.276033
3000	0.276278
3000.5	0.276278
3001	0.276308
3001.5	0.276247
3002	0.275881
3002.5	0.275606
3003	0.275728
3003.5	0.27582
3004	0.275881
3004.5	0.275881
3005	0.275606
3005.5	0.275576
3006	0.275789
3006.5	0.275667
3007	0.275393
3007.5	0.275484
3008	0.275515
3008.5	0.275515
3009	0.275667
3009.5	0.275545
3010	0.275484
3010.5	0.275942
3011	0.276064
3011.5	0.276064
3012	0.275972
3012.5	0.275881
3013	0.275545
3013.5	0.275209
3014	0.275331
3014.5	0.275728
3015	0.27585
3015.5	0.27582
3016	0.275789
3016.5	0.27585
3017	0.27585
3017.5	0.276033
3018	0.276003
3018.5	0.276094
3019	0.276003
3019.5	0.276186
3020	0.27643
