wave327	wave328
2972.5	0.269289
2973	0.269136
2973.5	0.268801
2974	0.26874
2974.5	0.268496
2975	0.268129
2975.5	0.268221
2976	0.268007
2976.5	0.267885
2977	0.267916
2977.5	0.268068
2978	0.268312
2978.5	0.268465
2979	0.268648
2979.5	0.268831
2980	0.26877
2980.5	0.26874
2981	0.268618
2981.5	0.268618
2982	0.268923
2982.5	0.269228
2983	0.269716
2983.5	0.269869
2984	0.270052
2984.5	0.270327
2985	0.270266
2985.5	0.270296
2986	0.270235
2986.5	0.270418
2987	0.270357
2987.5	0.270235
2988	0.270266
2988.5	0.270479
2989	0.270601
2989.5	0.27054
2990	0.270601
2990.5	0.270723
2991	0.270906
2991.5	0.271151
2992	0.270937
2992.5	0.270632
2993	0.270632
2993.5	0.27112
2994	0.271273
2994.5	0.270998
2995	0.270693
2995.5	0.270723
2996	0.270632
2996.5	0.27051
2997	0.270632
2997.5	0.270632
2998	0.270876
2998.5	0.271303
2999	0.271425
2999.5	0.271303
3000	0.271425
3000.5	0.271212
3001	0.27109
3001.5	0.271242
3002	0.271273
3002.5	0.271334
3003	0.271181
3003.5	0.271334
3004	0.271456
3004.5	0.27112
3005	0.270937
3005.5	0.271029
3006	0.271029
3006.5	0.27109
3007	0.27109
3007.5	0.270906
3008	0.270815
3008.5	0.271212
3009	0.271303
3009.5	0.271029
3010	0.270815
3010.5	0.270723
3011	0.270845
3011.5	0.270998
3012	0.271029
3012.5	0.27112
3013	0.271242
3013.5	0.270998
3014	0.270967
3014.5	0.270998
3015	0.270754
3015.5	0.270723
3016	0.27109
3016.5	0.271181
3017	0.270906
3017.5	0.270723
3018	0.270998
3018.5	0.270906
3019	0.270937
3019.5	0.271151
3020	0.271029
