wave306	wave307
2839	0.269472
2839.5	0.269197
2840	0.269014
2840.5	0.268801
2841	0.268435
2841.5	0.267885
2842	0.26697
2842.5	0.265902
2843	0.264894
2843.5	0.264071
2844	0.263796
2844.5	0.263887
2845	0.263735
2845.5	0.263491
2846	0.263582
2846.5	0.263918
2847	0.264223
2847.5	0.264132
2848	0.264162
2848.5	0.265078
2849	0.266603
2849.5	0.267366
2850	0.267763
2850.5	0.268099
2851	0.268801
2851.5	0.26935
2852	0.269442
2852.5	0.269716
2853	0.270296
2853.5	0.270266
2854	0.270052
2854.5	0.270113
2855	0.270327
2855.5	0.270266
2856	0.270021
2856.5	0.270144
2857	0.270357
2857.5	0.270571
2858	0.270388
2858.5	0.27051
2859	0.270327
2859.5	0.27054
2860	0.270571
2860.5	0.27051
2861	0.27054
2861.5	0.270418
2862	0.270082
2862.5	0.269808
2863	0.269533
2863.5	0.26935
2864	0.269014
2864.5	0.268709
2865	0.268618
2865.5	0.268587
2866	0.26874
2866.5	0.26877
2867	0.26877
2867.5	0.269167
2868	0.269289
2868.5	0.269106
2869	0.269045
2869.5	0.269625
2870	0.269991
2870.5	0.270266
2871	0.270174
2871.5	0.270266
2872	0.270723
2872.5	0.270967
2873	0.270906
2873.5	0.270601
2874	0.27051
2874.5	0.270784
2875	0.270754
2875.5	0.270784
2876	0.270906
2876.5	0.271029
2877	0.271151
2877.5	0.271273
2878	0.271517
2878.5	0.271547
2879	0.27173
2879.5	0.271669
2880	0.271761
2880.5	0.271517
2881	0.270967
2881.5	0.270906
2882	0.270693
2882.5	0.270601
2883	0.270479
2883.5	0.270296
2884	0.270235
2884.5	0.26993
2885	0.269533
2885.5	0.269381
2886	0.269289
2886.5	0.269167
2887	0.269136
2887.5	0.269045
2888	0.268953
2888.5	0.269381
2889	0.269686
2889.5	0.269594
2890	0.269472
2890.5	0.269625
2891	0.270052
2891.5	0.27054
2892	0.270876
2892.5	0.270784
2893	0.270723
2893.5	0.270906
2894	0.271151
2894.5	0.271364
2895	0.271639
2895.5	0.271669
2896	0.271242
2896.5	0.271181
2897	0.271395
2897.5	0.271547
2898	0.271669
2898.5	0.271639
2899	0.271364
2899.5	0.271242
2900	0.270998
2900.5	0.27054
2901	0.270266
2901.5	0.270235
2902	0.270174
2902.5	0.270052
2903	0.269655
2903.5	0.269045
2904	0.268343
2904.5	0.267672
2905	0.266939
2905.5	0.266207
2906	0.266085
2906.5	0.265779
2907	0.265383
2907.5	0.265139
2908	0.265047
2908.5	0.265596
2909	0.265902
2909.5	0.265779
2910	0.265932
2910.5	0.26642
2911	0.267153
2911.5	0.267946
2912	0.268557
2912.5	0.269045
2913	0.269808
2913.5	0.270418
2914	0.270571
2914.5	0.270662
2915	0.270906
2915.5	0.271029
2916	0.271212
2916.5	0.271212
2917	0.271608
2917.5	0.271852
2918	0.27173
2918.5	0.271791
2919	0.272005
2919.5	0.271852
2920	0.27173
2920.5	0.271914
2921	0.27228
2921.5	0.272463
2922	0.272249
2922.5	0.272158
2923	0.272676
2923.5	0.273287
2924	0.273378
2924.5	0.273104
2925	0.272921
2925.5	0.273104
2926	0.273195
2926.5	0.273043
2927	0.27289
2927.5	0.272768
2928	0.272554
2928.5	0.272615
2929	0.272585
2929.5	0.27231
2930	0.272036
2930.5	0.272249
2931	0.272188
2931.5	0.272097
2932	0.272066
2932.5	0.272127
2933	0.27231
2933.5	0.272097
2934	0.272036
2934.5	0.272066
2935	0.271547
2935.5	0.271212
2936	0.27054
2936.5	0.26993
2937	0.268801
2937.5	0.268007
2938	0.268282
2938.5	0.268648
2939	0.268465
2939.5	0.268282
2940	0.268465
2940.5	0.268648
2941	0.268587
2941.5	0.268129
2942	0.268282
2942.5	0.269258
2943	0.270388
2943.5	0.270937
2944	0.271181
2944.5	0.271395
2945	0.271639
2945.5	0.271852
2946	0.271914
2946.5	0.272005
2947	0.271944
2947.5	0.272036
2948	0.271944
2948.5	0.272158
2949	0.272158
2949.5	0.272036
2950	0.272036
2950.5	0.272249
2951	0.272402
2951.5	0.272524
2952	0.272554
2952.5	0.272463
2953	0.272524
2953.5	0.272707
2954	0.272829
2954.5	0.272676
2955	0.272738
2955.5	0.273104
2956	0.273226
2956.5	0.272768
2957	0.272829
2957.5	0.272982
2958	0.272921
2958.5	0.272799
2959	0.272524
2959.5	0.272402
2960	0.272738
2960.5	0.273134
2961	0.273439
2961.5	0.27347
2962	0.273317
2962.5	0.27289
2963	0.272768
2963.5	0.272707
2964	0.272554
2964.5	0.272432
2965	0.272493
2965.5	0.272676
2966	0.273134
2966.5	0.273287
2967	0.273317
2967.5	0.273134
2968	0.272799
2968.5	0.272524
2969	0.272371
2969.5	0.272219
2970	0.272432
2970.5	0.27289
2971	0.272982
2971.5	0.273012
2972	0.272738
2972.5	0.272432
2973	0.272219
2973.5	0.272158
2974	0.272371
2974.5	0.272127
2975	0.271975
2975.5	0.271914
2976	0.271944
2976.5	0.271578
2977	0.270998
2977.5	0.270815
2978	0.27112
2978.5	0.271395
2979	0.271517
2979.5	0.271669
2980	0.271914
2980.5	0.272158
2981	0.272463
2981.5	0.272982
2982	0.273623
2982.5	0.273745
2983	0.273256
2983.5	0.272982
2984	0.272707
2984.5	0.272615
2985	0.272646
2985.5	0.272615
2986	0.272554
2986.5	0.272493
2987	0.27286
2987.5	0.273134
2988	0.273348
2988.5	0.273378
2989	0.273684
2989.5	0.273561
2990	0.273348
2990.5	0.273043
2991	0.272982
2991.5	0.273256
2992	0.273348
2992.5	0.273561
2993	0.273531
2993.5	0.273531
2994	0.273165
2994.5	0.273073
2995	0.273256
2995.5	0.273348
2996	0.273592
2996.5	0.273653
2997	0.273714
2997.5	0.273623
2998	0.27347
2998.5	0.273439
2999	0.27347
2999.5	0.273287
3000	0.273226
3000.5	0.273195
3001	0.273195
3001.5	0.273073
3002	0.273104
3002.5	0.272982
3003	0.272768
3003.5	0.27286
3004	0.273104
3004.5	0.273073
3005	0.273134
3005.5	0.273104
3006	0.273073
3006.5	0.273134
3007	0.273104
3007.5	0.272982
3008	0.273073
3008.5	0.273134
3009	0.273073
3009.5	0.272982
3010	0.273104
3010.5	0.273256
3011	0.273195
3011.5	0.273226
3012	0.27347
3012.5	0.2735
3013	0.273317
3013.5	0.273287
3014	0.273348
3014.5	0.2735
3015	0.273653
3015.5	0.273653
3016	0.2735
3016.5	0.273439
3017	0.272951
3017.5	0.272738
3018	0.273012
3018.5	0.273378
3019	0.27347
3019.5	0.273287
3020	0.273104
