wave315	wave316
2720.5	0.264711
2721	0.26465
2721.5	0.264864
2722	0.264864
2722.5	0.26523
2723	0.265383
2723.5	0.265291
2724	0.265261
2724.5	0.265566
2725	0.265779
2725.5	0.265596
2726	0.265291
2726.5	0.2652
2727	0.265383
2727.5	0.265535
2728	0.265749
2728.5	0.265718
2729	0.265535
2729.5	0.265596
2730	0.265779
2730.5	0.265749
2731	0.265749
2731.5	0.265779
2732	0.265841
2732.5	0.265993
2733	0.266237
2733.5	0.266329
2734	0.266115
2734.5	0.265932
2735	0.266146
2735.5	0.266207
2736	0.266298
2736.5	0.266268
2737	0.266115
2737.5	0.266176
2738	0.266237
2738.5	0.266268
2739	0.266115
2739.5	0.266054
2740	0.266054
2740.5	0.266146
2741	0.266359
2741.5	0.266268
2742	0.266298
2742.5	0.266115
2743	0.266237
2743.5	0.266176
2744	0.265993
2744.5	0.265932
2745	0.266054
2745.5	0.266298
2746	0.266451
2746.5	0.26639
2747	0.266359
2747.5	0.266115
2748	0.266054
2748.5	0.266298
2749	0.266481
2749.5	0.266756
2750	0.266939
2750.5	0.266817
2751	0.266665
2751.5	0.266756
2752	0.266695
2752.5	0.266848
2753	0.266848
2753.5	0.266634
2754	0.266298
2754.5	0.266146
2755	0.266298
2755.5	0.266603
2756	0.267122
2756.5	0.267183
2757	0.267122
2757.5	0.267061
2758	0.266726
2758.5	0.266451
2759	0.266481
2759.5	0.266695
2760	0.266787
2760.5	0.266573
2761	0.266268
2761.5	0.265963
2762	0.265871
2762.5	0.265688
2763	0.265566
2763.5	0.265352
2764	0.265474
2764.5	0.265657
2765	0.265535
2765.5	0.265413
2766	0.265474
2766.5	0.265657
2767	0.265383
2767.5	0.26523
2768	0.265474
2768.5	0.265535
2769	0.265535
2769.5	0.265657
2770	0.265932
2770.5	0.266146
2771	0.266512
2771.5	0.266939
2772	0.267031
2772.5	0.267122
2773	0.267092
2773.5	0.266817
2774	0.266634
2774.5	0.266817
2775	0.267
2775.5	0.267061
2776	0.266909
2776.5	0.26697
2777	0.267031
2777.5	0.267092
2778	0.266909
2778.5	0.266909
2779	0.267122
2779.5	0.267305
2780	0.267153
2780.5	0.26697
2781	0.267092
2781.5	0.267183
2782	0.267153
2782.5	0.267061
2783	0.266939
2783.5	0.266878
2784	0.267031
2784.5	0.267092
2785	0.267214
2785.5	0.267122
2786	0.267031
2786.5	0.267153
2787	0.267244
2787.5	0.267183
2788	0.267244
2788.5	0.267366
2789	0.267458
2789.5	0.267092
2790	0.266817
2790.5	0.266634
2791	0.266878
2791.5	0.267153
2792	0.267031
2792.5	0.267092
2793	0.267153
2793.5	0.266878
2794	0.266848
2794.5	0.266848
2795	0.266756
2795.5	0.266695
2796	0.266603
2796.5	0.266665
2797	0.266848
2797.5	0.266726
2798	0.266848
2798.5	0.267214
2799	0.267397
2799.5	0.267183
2800	0.266878
2800.5	0.266817
2801	0.266878
2801.5	0.26697
2802	0.267031
2802.5	0.267031
2803	0.266726
2803.5	0.266207
2804	0.266146
2804.5	0.266176
2805	0.266085
2805.5	0.265963
2806	0.265627
2806.5	0.265047
2807	0.264559
2807.5	0.264193
2808	0.26346
2808.5	0.262667
2809	0.262148
2809.5	0.262056
2810	0.261873
2810.5	0.261873
2811	0.261904
2811.5	0.261904
2812	0.262148
2812.5	0.262239
2813	0.262362
2813.5	0.262697
2814	0.263247
2814.5	0.263918
2815	0.26462
2815.5	0.265291
2816	0.265902
2816.5	0.26642
2817	0.266848
2817.5	0.267031
2818	0.266848
2818.5	0.266756
2819	0.266817
2819.5	0.266909
2820	0.26758
2820.5	0.267916
2821	0.267855
2821.5	0.26758
2822	0.267366
2822.5	0.267641
2823	0.267672
2823.5	0.267641
2824	0.267702
2824.5	0.267855
2825	0.267855
2825.5	0.267946
2826	0.268099
2826.5	0.268038
2827	0.268038
2827.5	0.267885
2828	0.267427
2828.5	0.267427
2829	0.26758
2829.5	0.267458
2830	0.267397
2830.5	0.267519
2831	0.267488
2831.5	0.267519
2832	0.267488
2832.5	0.267672
2833	0.267641
2833.5	0.267366
2834	0.267214
2834.5	0.267397
2835	0.267488
2835.5	0.267305
2836	0.267336
2836.5	0.267244
2837	0.267183
2837.5	0.266848
2838	0.266573
2838.5	0.266359
2839	0.266451
2839.5	0.266451
2840	0.266542
2840.5	0.266603
2841	0.266542
2841.5	0.266329
2842	0.265779
2842.5	0.264956
2843	0.263948
2843.5	0.26346
2844	0.263857
2844.5	0.264193
2845	0.263613
2845.5	0.262972
2846	0.263247
2846.5	0.263765
2847	0.263948
2847.5	0.263643
2848	0.263735
2848.5	0.26465
2849	0.265352
2849.5	0.265444
2850	0.265841
2850.5	0.266451
2851	0.266787
2851.5	0.267061
2852	0.267031
2852.5	0.267
2853	0.266817
2853.5	0.26697
2854	0.267214
2854.5	0.267183
2855	0.267305
2855.5	0.267458
2856	0.26755
2856.5	0.267488
2857	0.267397
2857.5	0.267305
2858	0.267305
2858.5	0.267488
2859	0.267488
2859.5	0.26755
2860	0.26758
2860.5	0.26755
2861	0.267214
2861.5	0.267183
2862	0.267031
2862.5	0.266939
2863	0.266848
2863.5	0.266695
2864	0.266176
2864.5	0.265657
2865	0.265779
2865.5	0.265932
2866	0.26581
2866.5	0.265688
2867	0.265688
2867.5	0.265902
2868	0.265963
2868.5	0.265779
2869	0.265596
2869.5	0.265871
2870	0.266603
2870.5	0.266909
2871	0.266787
2871.5	0.266695
2872	0.26697
2872.5	0.267244
2873	0.267366
2873.5	0.26755
2874	0.267672
2874.5	0.267672
2875	0.267519
2875.5	0.267244
2876	0.267305
2876.5	0.267519
2877	0.267794
2877.5	0.267794
2878	0.267611
2878.5	0.267672
2879	0.267763
2879.5	0.267733
2880	0.267611
2880.5	0.267672
2881	0.267672
2881.5	0.267519
2882	0.26755
2882.5	0.267366
2883	0.267305
2883.5	0.267488
2884	0.267458
2884.5	0.267214
2885	0.266695
2885.5	0.266512
2886	0.266634
2886.5	0.266726
2887	0.266573
2887.5	0.266115
2888	0.265871
2888.5	0.266146
2889	0.266542
2889.5	0.266451
2890	0.266451
2890.5	0.266848
2891	0.267214
2891.5	0.267427
2892	0.267458
2892.5	0.26758
2893	0.267702
2893.5	0.267702
2894	0.267733
2894.5	0.267672
2895	0.267519
2895.5	0.26758
2896	0.267763
2896.5	0.267946
2897	0.268038
2897.5	0.268099
2898	0.267946
2898.5	0.267641
2899	0.267488
2899.5	0.26758
2900	0.267458
2900.5	0.267305
2901	0.267397
2901.5	0.267488
2902	0.26755
2902.5	0.267397
2903	0.26697
2903.5	0.266787
2904	0.266665
2904.5	0.26642
2905	0.265413
2905.5	0.264345
2906	0.263887
2906.5	0.264071
2907	0.264132
2907.5	0.263704
2908	0.263399
2908.5	0.263704
2909	0.263979
2909.5	0.263918
2910	0.263826
2910.5	0.263918
2911	0.264498
2911.5	0.265474
2912	0.266298
2912.5	0.266298
2913	0.266115
2913.5	0.266359
2914	0.266756
2914.5	0.266848
2915	0.267153
2915.5	0.267275
2916	0.267397
2916.5	0.267672
2917	0.268221
2917.5	0.268526
2918	0.268312
2918.5	0.268038
2919	0.267885
2919.5	0.267641
2920	0.267458
2920.5	0.267336
2921	0.267366
2921.5	0.267275
2922	0.267366
2922.5	0.267366
2923	0.26755
2923.5	0.267824
2924	0.267733
2924.5	0.267733
2925	0.267824
2925.5	0.267763
2926	0.267763
2926.5	0.267855
2927	0.267702
2927.5	0.267702
2928	0.26755
2928.5	0.267397
2929	0.267672
2929.5	0.267733
2930	0.267611
2930.5	0.267733
2931	0.267488
2931.5	0.267183
2932	0.267061
2932.5	0.267183
2933	0.267305
2933.5	0.267214
2934	0.266787
2934.5	0.26639
2935	0.265993
2935.5	0.265474
2936	0.264803
2936.5	0.264009
2937	0.26343
