wave348	wave349
2883	0.270815
2883.5	0.27054
2884	0.270205
2884.5	0.270357
2885	0.270052
2885.5	0.269503
2886	0.269503
2886.5	0.269411
2887	0.269014
2887.5	0.269381
2888	0.269716
2888.5	0.269564
2889	0.269625
2889.5	0.269716
2890	0.269655
2890.5	0.269686
2891	0.269899
2891.5	0.270052
2892	0.270082
2892.5	0.269808
2893	0.269899
2893.5	0.270327
2894	0.270571
2894.5	0.270723
2895	0.270662
2895.5	0.271029
2896	0.271181
2896.5	0.271303
2897	0.271303
2897.5	0.270967
2898	0.27051
2898.5	0.270601
2899	0.270845
2899.5	0.270906
2900	0.270479
2900.5	0.270266
2901	0.270021
2901.5	0.269899
2902	0.269655
2902.5	0.269197
2903	0.268831
2903.5	0.268404
2904	0.267702
2904.5	0.266817
2905	0.265779
2905.5	0.265108
2906	0.26462
2906.5	0.264315
2907	0.264162
2907.5	0.264589
2908	0.26465
2908.5	0.264528
2909	0.264437
2909.5	0.264498
2910	0.264711
2910.5	0.265169
2911	0.265749
2911.5	0.266451
2912	0.267244
2912.5	0.268221
2913	0.269289
2913.5	0.269808
2914	0.269808
2914.5	0.269686
2915	0.269747
2915.5	0.269747
2916	0.270082
2916.5	0.270479
2917	0.270449
2917.5	0.270205
2918	0.270205
2918.5	0.270388
2919	0.270571
2919.5	0.270937
2920	0.271212
2920.5	0.271303
2921	0.27112
2921.5	0.270998
2922	0.27112
2922.5	0.271303
2923	0.271334
2923.5	0.27112
2924	0.270784
2924.5	0.270815
2925	0.270967
2925.5	0.27054
2926	0.270693
2926.5	0.270937
2927	0.270906
2927.5	0.270937
2928	0.270845
2928.5	0.27054
2929	0.270418
2929.5	0.270388
2930	0.270082
2930.5	0.269808
2931	0.269228
2931.5	0.26874
2932	0.268251
2932.5	0.267885
2933	0.267824
2933.5	0.267641
2934	0.267641
2934.5	0.267244
2935	0.266542
2935.5	0.266115
2936	0.265505
2936.5	0.264589
2937	0.263887
2937.5	0.26343
2938	0.263124
2938.5	0.262758
2939	0.26288
2939.5	0.26288
2940	0.262575
2940.5	0.262758
2941	0.263247
2941.5	0.263674
2942	0.263948
2942.5	0.264467
2943	0.265535
2943.5	0.266085
2944	0.266329
2944.5	0.267153
2945	0.267855
2945.5	0.268068
2946	0.268251
2946.5	0.26877
2947	0.269197
2947.5	0.269564
2948	0.269381
2948.5	0.269472
2949	0.270113
2949.5	0.270418
2950	0.27054
2950.5	0.270296
2951	0.270266
2951.5	0.27054
2952	0.270601
2952.5	0.270449
2953	0.270479
2953.5	0.270601
2954	0.270571
2954.5	0.271181
2955	0.271486
2955.5	0.271273
2956	0.271303
2956.5	0.27109
2957	0.270784
2957.5	0.270784
2958	0.270937
2958.5	0.271334
2959	0.271486
2959.5	0.271303
2960	0.271395
2960.5	0.271273
2961	0.271059
2961.5	0.270845
2962	0.27109
2962.5	0.271059
2963	0.270937
2963.5	0.270906
2964	0.270784
2964.5	0.270571
2965	0.271029
2965.5	0.271364
2966	0.271456
2966.5	0.271059
2967	0.270662
2967.5	0.270632
2968	0.27054
2968.5	0.270266
2969	0.270052
2969.5	0.270082
2970	0.26993
2970.5	0.269869
2971	0.26993
2971.5	0.26993
2972	0.269533
2972.5	0.269564
2973	0.269686
2973.5	0.269503
2974	0.268892
2974.5	0.26874
2975	0.269014
2975.5	0.269197
2976	0.268862
2976.5	0.26874
2977	0.268953
2977.5	0.268953
2978	0.268984
2978.5	0.269075
2979	0.269045
2979.5	0.269106
2980	0.269197
2980.5	0.26935
2981	0.269503
2981.5	0.269503
2982	0.269686
2982.5	0.27051
2983	0.270876
2983.5	0.270601
2984	0.270449
2984.5	0.270571
2985	0.270784
2985.5	0.270937
2986	0.270906
2986.5	0.271212
2987	0.271181
2987.5	0.271212
2988	0.271364
2988.5	0.271242
2989	0.271303
2989.5	0.271242
2990	0.271364
2990.5	0.271181
2991	0.271151
2991.5	0.270937
2992	0.271151
2992.5	0.271822
2993	0.271975
2993.5	0.271608
2994	0.271639
2994.5	0.271608
2995	0.27173
2995.5	0.271791
2996	0.271639
2996.5	0.271486
2997	0.271212
2997.5	0.271517
2998	0.27173
2998.5	0.2717
2999	0.271303
2999.5	0.271212
3000	0.271578
3000.5	0.271578
3001	0.271517
3001.5	0.271486
3002	0.271517
3002.5	0.271608
3003	0.271669
3003.5	0.271944
3004	0.272036
3004.5	0.271975
3005	0.27173
3005.5	0.271669
3006	0.27173
3006.5	0.271852
3007	0.271761
3007.5	0.271456
3008	0.271273
3008.5	0.271578
3009	0.271852
3009.5	0.271791
3010	0.271761
3010.5	0.271395
3011	0.271029
3011.5	0.271364
3012	0.271456
3012.5	0.271486
3013	0.271303
3013.5	0.271303
3014	0.2717
3014.5	0.271761
3015	0.271639
3015.5	0.271517
3016	0.271761
3016.5	0.272066
3017	0.272005
3017.5	0.271578
3018	0.271486
3018.5	0.271303
3019	0.271395
3019.5	0.271425
3020	0.271547
