wave351	wave352
2901.5	0.272219
2902	0.272097
2902.5	0.271822
2903	0.271456
2903.5	0.270693
2904	0.26993
2904.5	0.268953
2905	0.268373
2905.5	0.268007
2906	0.267519
2906.5	0.267122
2907	0.266603
2907.5	0.266359
2908	0.266359
2908.5	0.266481
2909	0.267183
2909.5	0.267336
2910	0.267488
2910.5	0.267672
2911	0.268221
2911.5	0.26877
2912	0.269472
2912.5	0.270021
2913	0.270632
2913.5	0.271334
2914	0.271578
2914.5	0.272066
2915	0.272371
2915.5	0.272585
2916	0.272615
2916.5	0.272738
2917	0.27286
2917.5	0.272829
2918	0.272738
2918.5	0.272615
2919	0.272554
2919.5	0.273012
2920	0.273256
2920.5	0.27347
2921	0.273592
2921.5	0.273439
2922	0.27347
2922.5	0.2735
2923	0.273745
2923.5	0.273592
2924	0.273317
2924.5	0.273256
2925	0.273348
2925.5	0.273378
2926	0.273287
2926.5	0.273378
2927	0.273165
2927.5	0.273195
2928	0.273287
2928.5	0.273256
2929	0.273134
2929.5	0.272524
2930	0.271914
2930.5	0.272249
2931	0.272188
2931.5	0.271975
2932	0.271639
2932.5	0.27109
2933	0.270937
2933.5	0.270723
2934	0.270418
2934.5	0.270021
2935	0.269655
2935.5	0.269014
2936	0.268312
2936.5	0.267519
2937	0.267031
2937.5	0.266726
2938	0.265963
2938.5	0.265566
2939	0.265627
2939.5	0.265779
2940	0.265932
2940.5	0.266085
2941	0.266207
2941.5	0.266451
2942	0.267122
2942.5	0.267763
2943	0.268435
2943.5	0.269106
2944	0.269655
2944.5	0.270174
2945	0.27054
2945.5	0.270998
2946	0.271212
2946.5	0.271364
2947	0.2717
2947.5	0.272249
2948	0.272768
2948.5	0.272829
2949	0.273073
2949.5	0.273623
2950	0.273439
2950.5	0.273195
2951	0.273561
2951.5	0.273745
2952	0.273623
2952.5	0.273531
2953	0.273653
2953.5	0.273928
2954	0.274111
2954.5	0.273989
2955	0.273806
2955.5	0.273897
2956	0.274141
2956.5	0.274111
2957	0.27408
2957.5	0.274019
2958	0.274019
2958.5	0.273928
2959	0.274019
2959.5	0.274263
2960	0.274019
2960.5	0.274019
2961	0.274019
2961.5	0.274355
2962	0.274355
2962.5	0.274202
2963	0.274416
2963.5	0.27463
2964	0.27466
2964.5	0.274599
2965	0.274294
2965.5	0.274172
2966	0.274263
2966.5	0.274141
2967	0.273653
2967.5	0.273531
2968	0.273531
2968.5	0.273623
2969	0.274172
2969.5	0.274446
2970	0.274355
2970.5	0.273745
2971	0.272982
2971.5	0.272646
2972	0.272768
2972.5	0.27286
2973	0.272768
2973.5	0.272646
2974	0.272463
2974.5	0.272158
2975	0.272005
2975.5	0.272219
2976	0.272402
2976.5	0.272402
2977	0.272219
2977.5	0.272066
2978	0.271944
2978.5	0.271914
2979	0.272036
2979.5	0.272493
2980	0.272493
2980.5	0.272463
2981	0.272738
2981.5	0.272982
2982	0.273317
2982.5	0.273317
2983	0.273317
2983.5	0.273165
2984	0.272829
2984.5	0.273378
2985	0.273897
2985.5	0.274141
2986	0.274172
2986.5	0.274599
2987	0.27463
2987.5	0.274691
2988	0.274446
2988.5	0.274416
2989	0.274294
2989.5	0.274721
2990	0.27463
2990.5	0.274294
2991	0.274233
2991.5	0.274416
2992	0.274569
2992.5	0.274721
2993	0.275301
2993.5	0.275454
2994	0.275148
2994.5	0.274904
2995	0.274935
2995.5	0.275179
2996	0.275301
2996.5	0.275148
2997	0.274965
2997.5	0.275179
2998	0.275118
2998.5	0.27524
2999	0.275026
2999.5	0.274935
3000	0.274752
3000.5	0.274721
3001	0.274599
3001.5	0.274538
3002	0.274508
3002.5	0.274599
3003	0.274263
3003.5	0.274477
3004	0.274965
3004.5	0.274691
3005	0.274508
3005.5	0.27463
3006	0.274904
3006.5	0.274965
3007	0.275148
3007.5	0.275148
3008	0.274721
3008.5	0.274599
3009	0.27524
3009.5	0.275759
3010	0.275454
3010.5	0.275179
3011	0.275179
3011.5	0.275087
3012	0.274996
3012.5	0.274813
3013	0.274813
3013.5	0.274996
3014	0.274904
3014.5	0.274813
3015	0.274691
3015.5	0.274691
3016	0.27463
3016.5	0.274691
3017	0.274935
3017.5	0.274813
3018	0.274599
3018.5	0.274569
3019	0.274538
3019.5	0.274935
3020	0.275026
