wave312	wave313
2720.5	0.261385
2721	0.261599
2721.5	0.261995
2722	0.262148
2722.5	0.262056
2723	0.26169
2723.5	0.261904
2724	0.262148
2724.5	0.262209
2725	0.262331
2725.5	0.262209
2726	0.262117
2726.5	0.262148
2727	0.2623
2727.5	0.262484
2728	0.262636
2728.5	0.262545
2729	0.262484
2729.5	0.262667
2730	0.262697
2730.5	0.262667
2731	0.26288
2731.5	0.262941
2732	0.263033
2732.5	0.263216
2733	0.263094
2733.5	0.263033
2734	0.263033
2734.5	0.263338
2735	0.263338
2735.5	0.263277
2736	0.263094
2736.5	0.263308
2737	0.26343
2737.5	0.263247
2738	0.26343
2738.5	0.263491
2739	0.263552
2739.5	0.263521
2740	0.263308
2740.5	0.263399
2741	0.263521
2741.5	0.263674
2742	0.263613
2742.5	0.26343
2743	0.263338
2743.5	0.26346
2744	0.263613
2744.5	0.263735
2745	0.263552
2745.5	0.263613
2746	0.263796
2746.5	0.263704
2747	0.263765
2747.5	0.263674
2748	0.263704
2748.5	0.263643
2749	0.263857
2749.5	0.263857
2750	0.263552
2750.5	0.263369
2751	0.263674
2751.5	0.263735
2752	0.263613
2752.5	0.263704
2753	0.263826
2753.5	0.263704
2754	0.263704
2754.5	0.263735
2755	0.263887
2755.5	0.263948
2756	0.263857
2756.5	0.263613
2757	0.263765
2757.5	0.263735
2758	0.263765
2758.5	0.263674
2759	0.26343
2759.5	0.263491
2760	0.263613
2760.5	0.263582
2761	0.263521
2761.5	0.263277
2762	0.263338
2762.5	0.263002
2763	0.262697
2763.5	0.262697
2764	0.262758
2764.5	0.262728
2765	0.262758
2765.5	0.262758
2766	0.262606
2766.5	0.262484
2767	0.262484
2767.5	0.262545
2768	0.262667
2768.5	0.262697
2769	0.263063
2769.5	0.263186
2770	0.26343
2770.5	0.263643
2771	0.263918
2771.5	0.264101
2772	0.264071
2772.5	0.263948
2773	0.263948
2773.5	0.263857
2774	0.263948
2774.5	0.26404
2775	0.264132
2775.5	0.264162
2776	0.264132
2776.5	0.264345
2777	0.264315
2777.5	0.264101
2778	0.264162
2778.5	0.264284
2779	0.264284
2779.5	0.264071
2780	0.263979
2780.5	0.263887
2781	0.264101
2781.5	0.264254
2782	0.264345
2782.5	0.26404
2783	0.264284
2783.5	0.264711
2784	0.264742
2784.5	0.264376
2785	0.264345
2785.5	0.264528
2786	0.264437
2786.5	0.264101
2787	0.26404
2787.5	0.264101
2788	0.264193
2788.5	0.264315
2789	0.264254
2789.5	0.263948
2790	0.263796
2790.5	0.263918
2791	0.264009
2791.5	0.263765
2792	0.263948
2792.5	0.264467
2793	0.264864
2793.5	0.264925
2794	0.264528
2794.5	0.264589
2795	0.264803
2795.5	0.264589
2796	0.264345
2796.5	0.264406
2797	0.264467
2797.5	0.264345
2798	0.264284
2798.5	0.264254
2799	0.264162
2799.5	0.264101
2800	0.263918
2800.5	0.263918
2801	0.263765
2801.5	0.263857
2802	0.263643
2802.5	0.26346
2803	0.263308
2803.5	0.263033
2804	0.262941
2804.5	0.263369
2805	0.263338
2805.5	0.262697
2806	0.262148
2806.5	0.261721
2807	0.260927
2807.5	0.260073
2808	0.259829
2808.5	0.25934
2809	0.258486
2809.5	0.257875
2810	0.25757
2810.5	0.257387
2811	0.25754
2811.5	0.257784
2812	0.257936
2812.5	0.258242
2813	0.258913
2813.5	0.259371
2814	0.259859
2814.5	0.260653
2815	0.261324
2815.5	0.261477
2816	0.261904
2816.5	0.262484
2817	0.263033
2817.5	0.263308
2818	0.26343
2818.5	0.263643
2819	0.263918
2819.5	0.264101
2820	0.26404
2820.5	0.264376
2821	0.264559
2821.5	0.264437
2822	0.264467
2822.5	0.264498
2823	0.264345
2823.5	0.264345
2824	0.264437
2824.5	0.264498
2825	0.264284
2825.5	0.264132
2826	0.264132
2826.5	0.264223
2827	0.264162
2827.5	0.264223
2828	0.264406
2828.5	0.264498
2829	0.264376
2829.5	0.264498
2830	0.264894
2830.5	0.264772
2831	0.264528
2831.5	0.264559
2832	0.26462
2832.5	0.264772
2833	0.264864
2833.5	0.264864
2834	0.264772
2834.5	0.264681
2835	0.264559
2835.5	0.264315
2836	0.264101
2836.5	0.264162
2837	0.264101
2837.5	0.263979
2838	0.263857
2838.5	0.263765
2839	0.263826
2839.5	0.263704
2840	0.263369
2840.5	0.262972
2841	0.262758
2841.5	0.262545
2842	0.262239
2842.5	0.261446
2843	0.260561
2843.5	0.259829
