wave333	wave334
2807	0.254793
2807.5	0.254152
2808	0.25342
2808.5	0.252871
2809	0.253237
2809.5	0.253298
2810	0.252779
2810.5	0.252443
2811	0.252626
2811.5	0.25284
2812	0.25281
2812.5	0.25284
2813	0.253237
2813.5	0.253725
2814	0.254335
2814.5	0.255342
2815	0.255983
2815.5	0.256014
2816	0.256197
2816.5	0.256441
2817	0.256685
2817.5	0.256777
2818	0.256655
2818.5	0.256472
2819	0.256258
2819.5	0.256289
2820	0.256533
2820.5	0.256624
2821	0.256533
2821.5	0.256472
2822	0.256594
2822.5	0.256838
2823	0.257235
2823.5	0.257448
2824	0.257448
2824.5	0.257357
2825	0.257204
2825.5	0.25699
2826	0.256838
2826.5	0.256899
2827	0.256746
2827.5	0.256746
2828	0.256685
2828.5	0.256716
2829	0.256807
2829.5	0.256472
2830	0.256441
2830.5	0.256838
2831	0.256563
2831.5	0.256441
2832	0.256594
2832.5	0.256624
2833	0.256716
2833.5	0.256624
2834	0.256472
2834.5	0.256594
2835	0.256868
2835.5	0.25699
2836	0.256807
2836.5	0.256685
2837	0.256502
2837.5	0.256258
2838	0.256044
2838.5	0.255922
2839	0.255709
2839.5	0.255617
2840	0.255312
2840.5	0.254763
2841	0.254335
2841.5	0.254
2842	0.253664
2842.5	0.252901
2843	0.252138
2843.5	0.251284
2844	0.250734
2844.5	0.250795
2845	0.250856
2845.5	0.250643
2846	0.250551
2846.5	0.250673
2847	0.250795
2847.5	0.250856
2848	0.250978
2848.5	0.251253
2849	0.251833
2849.5	0.252565
2850	0.253267
2850.5	0.253542
2851	0.254
2851.5	0.254488
2852	0.254824
2852.5	0.254946
2853	0.255281
2853.5	0.255434
2854	0.255251
2854.5	0.255312
2855	0.255495
2855.5	0.255495
2856	0.255495
2856.5	0.255434
2857	0.255587
2857.5	0.255404
2858	0.255404
2858.5	0.255648
2859	0.255373
2859.5	0.255098
2860	0.255434
2860.5	0.255587
2861	0.255434
2861.5	0.255312
2862	0.255129
2862.5	0.254946
2863	0.254824
2863.5	0.254549
2864	0.254152
2864.5	0.254122
2865	0.254
2865.5	0.253969
2866	0.253603
2866.5	0.253298
2867	0.253389
2867.5	0.253664
2868	0.253847
2868.5	0.253786
2869	0.25403
2869.5	0.254549
2870	0.254854
2870.5	0.254946
2871	0.255068
2871.5	0.255068
2872	0.255312
2872.5	0.255739
2873	0.255953
2873.5	0.2558
2874	0.255709
2874.5	0.2558
2875	0.255861
2875.5	0.255922
2876	0.256014
2876.5	0.256258
2877	0.256441
2877.5	0.256502
2878	0.256502
2878.5	0.256502
2879	0.256411
2879.5	0.25638
2880	0.256441
2880.5	0.256197
2881	0.256258
2881.5	0.256289
2882	0.25635
2882.5	0.256136
2883	0.255831
2883.5	0.256075
2884	0.256258
2884.5	0.256105
2885	0.25577
2885.5	0.255251
2886	0.255129
2886.5	0.25519
2887	0.255159
2887.5	0.255037
2888	0.254763
2888.5	0.254793
2889	0.254732
2889.5	0.254854
2890	0.254854
2890.5	0.255068
2891	0.255251
2891.5	0.255404
2892	0.255709
2892.5	0.256044
2893	0.256441
2893.5	0.256716
2894	0.256746
2894.5	0.256685
2895	0.256746
2895.5	0.256868
2896	0.256807
2896.5	0.256716
2897	0.256868
2897.5	0.257021
2898	0.256716
2898.5	0.256685
2899	0.256411
2899.5	0.256441
2900	0.256472
2900.5	0.256472
2901	0.256319
2901.5	0.256075
2902	0.255983
2902.5	0.256014
2903	0.25577
2903.5	0.255434
2904	0.254763
2904.5	0.253786
2905	0.252901
2905.5	0.252321
2906	0.251925
2906.5	0.251802
2907	0.251772
2907.5	0.251253
2908	0.250795
2908.5	0.250826
2909	0.250887
2909.5	0.250948
2910	0.250948
2910.5	0.251101
2911	0.252169
2911.5	0.253481
2912	0.25403
2912.5	0.254305
2913	0.254488
2913.5	0.25519
2914	0.255465
2914.5	0.255678
2915	0.255648
2915.5	0.2558
2916	0.256166
2916.5	0.256197
2917	0.256258
2917.5	0.256014
2918	0.255953
2918.5	0.256289
2919	0.25638
2919.5	0.256472
2920	0.256533
2920.5	0.256594
2921	0.256502
2921.5	0.256472
2922	0.256685
2922.5	0.25699
2923	0.25696
2923.5	0.256716
2924	0.256655
2924.5	0.256533
2925	0.25699
2925.5	0.257265
2926	0.257082
2926.5	0.257082
2927	0.256899
2927.5	0.256441
2928	0.256655
2928.5	0.256746
2929	0.25696
2929.5	0.25696
2930	0.257051
2930.5	0.257021
2931	0.257021
2931.5	0.257113
2932	0.257051
2932.5	0.256868
2933	0.256716
2933.5	0.256472
2934	0.256533
2934.5	0.25696
2935	0.256807
2935.5	0.256685
2936	0.256105
2936.5	0.255495
2937	0.254824
2937.5	0.254457
2938	0.254519
2938.5	0.254824
2939	0.254732
2939.5	0.254732
2940	0.254824
2940.5	0.255068
2941	0.25522
2941.5	0.254824
2942	0.254824
2942.5	0.255526
2943	0.256166
2943.5	0.256502
2944	0.256746
2944.5	0.257021
2945	0.257082
2945.5	0.257418
2946	0.257814
2946.5	0.257936
2947	0.257662
2947.5	0.25754
2948	0.257387
2948.5	0.25754
2949	0.257784
2949.5	0.257692
2950	0.257875
2950.5	0.25812
2951	0.257936
2951.5	0.257662
2952	0.257784
2952.5	0.25757
2953	0.257204
2953.5	0.257387
2954	0.257326
2954.5	0.257479
2955	0.257387
2955.5	0.257326
2956	0.257753
2956.5	0.258272
2957	0.25815
2957.5	0.257845
2958	0.257784
2958.5	0.257936
2959	0.257906
2959.5	0.257967
2960	0.25812
2960.5	0.257967
2961	0.257753
2961.5	0.257418
2962	0.257662
2962.5	0.257601
2963	0.257692
2963.5	0.25754
2964	0.257479
2964.5	0.257082
2965	0.256746
2965.5	0.256807
2966	0.257113
2966.5	0.257021
2967	0.256899
2967.5	0.257021
2968	0.256899
2968.5	0.25699
2969	0.257143
2969.5	0.256746
2970	0.256563
2970.5	0.256105
2971	0.256105
2971.5	0.256197
2972	0.256105
2972.5	0.256136
2973	0.256289
2973.5	0.256197
2974	0.256136
2974.5	0.255953
2975	0.255587
2975.5	0.255281
2976	0.255312
2976.5	0.255465
2977	0.255495
2977.5	0.25522
2978	0.255037
2978.5	0.255373
2979	0.255465
2979.5	0.255587
2980	0.255648
2980.5	0.255983
2981	0.255953
2981.5	0.255953
2982	0.256227
2982.5	0.256563
2983	0.256258
2983.5	0.256136
2984	0.255983
2984.5	0.256227
2985	0.256289
2985.5	0.256411
2986	0.256441
2986.5	0.256319
2987	0.256197
2987.5	0.256411
2988	0.256624
2988.5	0.256136
2989	0.256075
2989.5	0.256197
2990	0.256319
2990.5	0.256075
2991	0.256289
2991.5	0.256166
2992	0.256136
2992.5	0.256197
2993	0.256166
2993.5	0.25638
2994	0.256563
2994.5	0.256472
2995	0.256472
2995.5	0.256624
2996	0.256929
2996.5	0.257204
2997	0.257174
2997.5	0.256899
2998	0.256716
2998.5	0.256716
2999	0.256777
2999.5	0.256929
3000	0.257143
3000.5	0.256838
3001	0.256807
3001.5	0.256929
3002	0.257082
3002.5	0.257021
3003	0.256838
3003.5	0.256838
3004	0.25699
3004.5	0.25699
3005	0.257051
3005.5	0.257174
3006	0.257479
3006.5	0.257296
3007	0.256929
3007.5	0.256838
3008	0.256655
3008.5	0.256746
3009	0.256563
3009.5	0.256472
3010	0.256838
3010.5	0.256502
3011	0.256533
3011.5	0.256563
3012	0.256563
3012.5	0.256289
3013	0.25635
3013.5	0.256533
3014	0.256807
3014.5	0.257113
3015	0.257296
3015.5	0.257235
3016	0.257113
3016.5	0.25699
3017	0.256868
3017.5	0.256685
3018	0.256685
3018.5	0.256594
3019	0.256624
3019.5	0.256594
3020	0.256685
